route_id,assigned_station,sequence,cluster_id,centroid_lat,centroid_lng,roi_score,route_reward,violation_count,road_class,lcle_pct,bci,persistence,recurrence,peak_window,classification,review_required,routing_source,nearest_node_from,nearest_node_to,estimated_leg_km,estimated_leg_minutes,cumulative_minutes,recommended_action
ROUTE_MAHADEVAPURA_001,MAHADEVAPURA,2,C_199,13.000382,77.67707,99.631,0.7832,1874,trunk,44.3107,0.5311773959349313,225.0,0.9565,01:00-03:00,STRUCTURAL,True,graph,3800594551.0,12712338634.0,1.6974,1.8119,21.81,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MAHADEVAPURA_001,MAHADEVAPURA,3,C_303,12.979134,77.695132,98.3395,0.7644,413,trunk,29.984,0.6319532001422354,39.5,0.8261,03:00-05:00,STRUCTURAL,False,graph,12712338634.0,939409978.0,3.2372,4.6032,36.42,Recurring patrol + towing support + signage/infra review
ROUTE_MAHADEVAPURA_001,MAHADEVAPURA,4,C_58,12.995527,77.695765,98.9852,0.6964,1253,primary,39.944,0.17043084524975188,143.5,1.0,11:00-13:00,STRUCTURAL,True,graph,939409978.0,1350237123.0,2.5477,4.1638,50.58,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MAHADEVAPURA_001,MAHADEVAPURA,5,C_280,12.995455,77.666862,85.7934,0.5775,76,primary,21.9514,0.11158302306499403,7.5,0.6957,00:00-02:00,STRUCTURAL,False,graph,1350237123.0,442437814.0,3.4525,3.8404,64.42,Recurring patrol + towing support + signage/infra review
ROUTE_MAHADEVAPURA_001,MAHADEVAPURA,6,C_652,12.987959,77.734075,94.5572,0.5972,241,primary,31.0285,0.1418854426513913,40.5,0.3478,12:00-14:00,RESPONSIVE,False,graph,442437814.0,11041656612.0,11.0079,12.6703,87.09,Targeted short-term patrol during peak window
ROUTE_MAHADEVAPURA_001,MAHADEVAPURA,7,C_879,12.977856,77.713278,72.6937,0.4709,34,primary,26.1921,0.15540945722680405,14.5,0.0435,06:00-08:00,RESPONSIVE,False,graph,11041656612.0,6887704850.0,2.9685,3.6186,100.71,Targeted short-term patrol during peak window
ROUTE_MAHADEVAPURA_001,MAHADEVAPURA,8,C_796,12.974548,77.710833,78.8745,0.4953,42,primary,33.512,0.05343761132563443,11.0,0.2609,03:00-05:00,RESPONSIVE,False,graph,6887704850.0,997845994.0,0.8656,1.1028,111.81,Targeted short-term patrol during peak window
ROUTE_MALLESHWARAM_001,MALLESHWARAM,1,C_22,13.010572,77.553882,99.8155,0.8045,9096,secondary,91.1341,0.14067118282541152,728.0,1.0,10:00-12:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MALLESHWARAM_001,MALLESHWARAM,2,C_127,13.015293,77.555146,96.31,0.6927,168,trunk,43.2294,0.23562284429512878,18.5,0.7391,11:00-13:00,STRUCTURAL,False,graph,4912560016.0,1096956308.0,1.4424,2.3393,22.34,Recurring patrol + towing support + signage/infra review
ROUTE_MALLESHWARAM_001,MALLESHWARAM,3,C_15,13.006735,77.570565,97.048,0.7518,3813,residential,100.0,0.02628370418136811,229.0,1.0,08:00-10:00,STRUCTURAL,True,graph,1096956308.0,427593303.0,2.9011,4.597,36.94,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MALLESHWARAM_001,MALLESHWARAM,4,C_325,12.99925,77.569417,83.1181,0.6553,708,tertiary,95.5461,0.0026327643026243896,78.5,0.913,07:00-09:00,STRUCTURAL,True,graph,427593303.0,295735341.0,0.9329,1.1623,48.1,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MALLESHWARAM_001,MALLESHWARAM,5,C_39,12.998021,77.571358,95.941,0.6859,2928,primary,60.8697,0.0074830054970828775,276.0,1.0,10:00-12:00,STRUCTURAL,True,graph,295735341.0,427593080.0,0.4146,0.7217,58.82,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MALLESHWARAM_001,MALLESHWARAM,6,C_617,12.997229,77.568431,64.6679,0.52,195,tertiary,74.5228,0.0010164661717054408,42.5,0.7826,10:00-12:00,STRUCTURAL,False,graph,427593080.0,427593108.0,0.5566,0.9493,69.77,Recurring patrol + towing support + signage/infra review
ROUTE_MALLESHWARAM_001,MALLESHWARAM,7,C_324,13.001659,77.569334,81.9188,0.5015,86,primary,29.9865,0.02583834865671919,14.5,0.6957,06:00-08:00,RESPONSIVE,False,graph,427593108.0,426962427.0,0.5946,0.9035,80.67,Targeted short-term patrol during peak window
ROUTE_MALLESHWARAM_001,MALLESHWARAM,8,C_13,12.999707,77.550373,74.8155,0.5955,6487,tertiary,69.3711,0.0001761360463633894,535.5,1.0,07:00-09:00,STRUCTURAL,True,graph,426962427.0,1522861748.0,2.8408,4.0603,94.73,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MICO_LAYOUT_001,MICO LAYOUT,1,C_473,12.936441,77.606058,93.3579,0.646,95,primary,32.5796,0.1649391067766074,13.0,0.6087,03:00-05:00,STRUCTURAL,False,start,,,0.0,0.0,10.0,Recurring patrol + towing support + signage/infra review
ROUTE_MICO_LAYOUT_001,MICO LAYOUT,2,C_118,12.936728,77.601743,86.7159,0.5672,170,primary_link,21.2224,0.036783388816991835,21.0,0.9565,06:00-08:00,STRUCTURAL,True,graph,306590603.0,2017901929.0,0.6513,0.866,20.87,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MICO_LAYOUT_001,MICO LAYOUT,3,C_607,12.908491,77.600705,86.0701,0.5763,295,residential,61.8052,0.03904207402918662,43.0,0.4348,06:00-08:00,RESPONSIVE,False,graph,2017901929.0,11758069438.0,3.3225,4.3194,35.19,Targeted short-term patrol during peak window
ROUTE_MICO_LAYOUT_001,MICO LAYOUT,4,C_843,12.906997,77.601045,83.3026,0.5076,49,primary,16.2426,0.1225488895087598,10.5,0.4348,10:00-12:00,SEASONAL,False,graph,11758069438.0,9644745253.0,0.4223,0.7562,45.94,Weekend/day-specific patrol during predicted peak window
ROUTE_MICO_LAYOUT_001,MICO LAYOUT,5,C_955,12.907515,77.600779,63.2841,0.3847,16,trunk,10.4225,0.10450800565679579,3.0,0.3478,11:00-13:00,RESPONSIVE,True,graph,9644745253.0,12060646335.0,0.0266,0.0303,55.97,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_MICO_LAYOUT_001,MICO LAYOUT,6,C_349,12.913676,77.606362,54.059,0.4507,419,tertiary,66.8364,0.0006141096519902379,54.0,0.5652,11:00-13:00,STRUCTURAL,False,graph,12060646335.0,11936726374.0,1.4164,2.2925,68.26,Recurring patrol + towing support + signage/infra review
ROUTE_MICO_LAYOUT_001,MICO LAYOUT,7,C_80,12.930532,77.609754,63.5609,0.4599,186,secondary,38.6607,0.0014476366864220182,38.0,0.7826,02:00-04:00,STRUCTURAL,False,graph,11936726374.0,1607770311.0,2.3398,3.4698,81.73,Recurring patrol + towing support + signage/infra review
ROUTE_MICO_LAYOUT_001,MICO LAYOUT,8,C_103,12.930917,77.606623,57.7491,0.4238,362,tertiary,35.6658,0.0013055088753424098,44.5,0.7391,02:00-04:00,STRUCTURAL,False,graph,1607770311.0,1353293468.0,0.4169,0.7162,92.45,Recurring patrol + towing support + signage/infra review
ROUTE_NO_POLICE_STATION_001,NO POLICE STATION,1,C_807,12.887507,77.73846,16.3284,0.1737,16,residential,55.6555,0.0011276822770443632,3.5,0.2609,05:00-07:00,RESPONSIVE,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_NO_POLICE_STATION_001,NO POLICE STATION,2,C_476,13.058493,77.466423,2.4908,0.0914,32,residential,51.7257,2.976884448664321e-05,2.5,0.5217,11:00-13:00,RESPONSIVE,False,graph,9818979610.0,6630573400.0,38.8787,43.5538,63.55,Targeted short-term patrol during peak window
ROUTE_NO_POLICE_STATION_001,NO POLICE STATION,3,C_669,13.06077,77.461261,0.9225,0.0573,19,residential,34.7432,2.976884448664321e-05,2.0,0.2174,05:00-07:00,SEASONAL,True,graph,6630573400.0,6033543683.0,0.5249,0.6299,74.18,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_PEENYA_001,PEENYA,1,C_696,13.039526,77.518466,90.8672,0.6801,28,trunk_link,100.0,0.14923392038254643,9.5,0.2174,04:00-06:00,RESPONSIVE,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_PEENYA_001,PEENYA,2,C_321,13.045369,77.50728,83.0258,0.5538,109,motorway,22.6225,0.06415511346757631,7.5,0.8261,10:00-12:00,STRUCTURAL,False,graph,11766383136.0,11158379060.0,2.1516,2.543,22.54,Recurring patrol + towing support + signage/infra review
ROUTE_PEENYA_001,PEENYA,3,C_393,13.047091,77.501032,76.3838,0.4931,150,tertiary,40.9434,0.0522702130323653,20.5,0.1739,04:00-06:00,RESPONSIVE,False,graph,11158379060.0,6132482714.0,0.7088,0.7895,33.33,Targeted short-term patrol during peak window
ROUTE_PEENYA_001,PEENYA,4,C_418,13.041761,77.514486,71.4945,0.4737,81,tertiary,51.8299,0.010688367790936624,12.0,0.6957,11:00-13:00,RESPONSIVE,False,graph,6132482714.0,2248439453.0,2.6791,4.0343,47.37,Targeted short-term patrol during peak window
ROUTE_PEENYA_001,PEENYA,5,C_62,13.04008,77.518613,65.3137,0.4708,240,tertiary,39.7324,0.002689683171917815,26.5,0.9565,11:00-13:00,STRUCTURAL,True,graph,2248439453.0,3856885380.0,0.5754,0.6172,57.98,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_PEENYA_001,PEENYA,6,C_243,13.045525,77.505889,38.5609,0.2521,28,tertiary,25.7019,0.006277049651076075,4.0,0.5217,11:00-13:00,RESPONSIVE,True,graph,3856885380.0,10274836882.0,1.5301,1.5791,69.56,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_PEENYA_001,PEENYA,7,C_822,13.045325,77.506583,31.1808,0.1978,17,tertiary,16.643,0.006315203440484655,3.0,0.5652,06:00-08:00,SEASONAL,True,graph,10274836882.0,6033543904.0,0.8461,0.896,80.46,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_PEENYA_001,PEENYA,8,C_950,13.010676,77.506765,13.8376,0.1166,16,secondary,26.8195,0.0008492742839323781,2.0,0.3478,02:00-04:00,RESPONSIVE,True,graph,6033543904.0,10041276159.0,5.4057,8.1098,98.57,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_PULIKESHINAGAR_F_TOWN_001,PULIKESHINAGAR(F.TOWN),1,C_175,13.000021,77.611056,85.1476,0.6004,522,tertiary,51.4779,0.007153729431186767,62.0,0.9565,11:00-13:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_PULIKESHINAGAR_F_TOWN_001,PULIKESHINAGAR(F.TOWN),2,C_84,12.994777,77.610283,68.5424,0.5151,356,tertiary,55.5213,0.0011971336185555583,83.0,0.6957,03:00-05:00,STRUCTURAL,False,graph,249083003.0,1837634342.0,0.7974,1.0285,21.03,Recurring patrol + towing support + signage/infra review
ROUTE_PULIKESHINAGAR_F_TOWN_001,PULIKESHINAGAR(F.TOWN),3,C_251,12.995692,77.613688,72.1402,0.5016,714,tertiary,32.7383,0.0017114777549571655,97.5,0.913,12:00-14:00,STRUCTURAL,True,graph,1837634342.0,7247840626.0,0.5852,0.8834,31.91,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_PULIKESHINAGAR_F_TOWN_001,PULIKESHINAGAR(F.TOWN),4,C_707,12.999359,77.624889,88.1919,0.565,170,primary,48.6841,0.028648205463099975,23.0,0.5217,03:00-05:00,RESPONSIVE,False,graph,7247840626.0,431615080.0,1.4212,2.0726,43.98,Targeted short-term patrol during peak window
ROUTE_PULIKESHINAGAR_F_TOWN_001,PULIKESHINAGAR(F.TOWN),5,C_895,13.007129,77.621589,79.2435,0.534,73,primary,60.1604,0.03594301502683498,14.0,0.1739,04:00-06:00,SEASONAL,False,graph,431615080.0,1857119372.0,1.3174,2.03,56.01,Weekend/day-specific patrol during predicted peak window
ROUTE_PULIKESHINAGAR_F_TOWN_001,PULIKESHINAGAR(F.TOWN),6,C_722,13.001026,77.612259,76.845,0.4748,73,primary,31.4713,0.022528774493843204,8.5,0.6522,11:00-13:00,SEASONAL,False,graph,1857119372.0,1837823400.0,1.5429,1.9065,67.92,Weekend/day-specific patrol during predicted peak window
ROUTE_PULIKESHINAGAR_F_TOWN_001,PULIKESHINAGAR(F.TOWN),7,C_682,12.992608,77.612091,47.6015,0.4137,29,tertiary,100.0,0.0074368721666244406,8.0,0.1304,11:00-13:00,RESPONSIVE,True,graph,1837823400.0,9673638563.0,1.2383,1.6476,79.57,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_PULIKESHINAGAR_F_TOWN_001,PULIKESHINAGAR(F.TOWN),8,C_307,12.994571,77.615506,54.2435,0.3967,185,tertiary,31.1996,0.0023148170468247037,20.0,0.8696,12:00-14:00,STRUCTURAL,False,graph,9673638563.0,12137262885.0,0.557,0.9144,90.48,Recurring patrol + towing support + signage/infra review
ROUTE_R_T_NAGAR_001,R.T. NAGAR,1,C_247,13.023585,77.584929,89.1144,0.6356,312,tertiary,59.8588,0.01585090901022318,45.0,0.9565,10:00-12:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_R_T_NAGAR_001,R.T. NAGAR,2,C_561,13.025146,77.585334,70.203,0.4457,67,tertiary,37.2641,0.015452488705494113,12.0,0.6087,04:00-06:00,RESPONSIVE,False,graph,12260995533.0,582566911.0,0.3973,0.7856,20.79,Targeted short-term patrol during peak window
ROUTE_R_T_NAGAR_001,R.T. NAGAR,3,C_447,13.027578,77.586014,51.3838,0.4189,154,residential,56.7193,0.0035562577734374085,9.5,0.913,03:00-05:00,STRUCTURAL,True,graph,582566911.0,582589474.0,0.4525,0.8965,31.68,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_R_T_NAGAR_001,R.T. NAGAR,4,C_223,13.007207,77.592447,66.0517,0.4082,21,primary,22.8823,0.05232344421208143,4.0,0.3043,09:00-11:00,RESPONSIVE,True,graph,582589474.0,3676182366.0,2.7574,3.1636,44.85,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_R_T_NAGAR_001,R.T. NAGAR,5,C_752,13.006079,77.593148,60.5166,0.3839,44,tertiary,30.5877,0.02535501621196817,3.5,0.6957,02:00-04:00,RESPONSIVE,False,graph,3676182366.0,12241294998.0,0.1649,0.1968,55.04,Targeted short-term patrol during peak window
ROUTE_R_T_NAGAR_001,R.T. NAGAR,6,C_799,13.016891,77.59058,49.7232,0.3716,15,secondary,61.8971,0.025181736462838864,5.0,0.087,09:00-11:00,RESPONSIVE,True,graph,12241294998.0,582589188.0,2.0235,2.9839,68.03,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_R_T_NAGAR_001,R.T. NAGAR,7,C_851,13.026124,77.585556,39.1144,0.2914,22,tertiary,49.7516,0.0077432818209214604,3.5,0.2609,08:00-10:00,RESPONSIVE,True,graph,582589188.0,2458999164.0,2.074,2.9896,81.02,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_R_T_NAGAR_001,R.T. NAGAR,8,C_161,13.020627,77.592726,23.6162,0.1923,49,tertiary,41.2299,0.0009683092821870567,7.0,0.3043,13:00-15:00,RESPONSIVE,False,graph,2458999164.0,582575968.0,1.7347,2.9232,93.94,Targeted short-term patrol during peak window
ROUTE_RAJAJINAGAR_001,RAJAJINAGAR,1,C_245,13.017782,77.531571,99.1697,0.7877,535,trunk,34.216,0.6884003830939184,58.5,1.0,11:00-13:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_RAJAJINAGAR_001,RAJAJINAGAR,2,C_102,13.007443,77.526778,97.417,0.7585,142,trunk,25.6827,0.6670282773095122,14.5,0.913,04:00-06:00,STRUCTURAL,True,graph,463429642.0,1553703064.0,1.5556,2.421,22.42,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_RAJAJINAGAR_001,RAJAJINAGAR,3,C_97,13.008832,77.526524,75.1845,0.5308,77,tertiary,42.1792,0.017467806310537164,11.0,0.8261,11:00-13:00,STRUCTURAL,False,graph,1553703064.0,574572559.0,0.3764,0.5719,32.99,Recurring patrol + towing support + signage/infra review
ROUTE_RAJAJINAGAR_001,RAJAJINAGAR,4,C_83,12.993137,77.553531,97.8782,0.7573,1240,tertiary,100.0,0.03230953926581146,224.5,1.0,03:00-05:00,STRUCTURAL,True,graph,574572559.0,3437294281.0,4.0048,6.1846,49.18,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_RAJAJINAGAR_001,RAJAJINAGAR,5,C_93,12.989778,77.553208,93.0812,0.684,400,tertiary,76.7554,0.01868153085181759,57.0,0.9565,03:00-05:00,STRUCTURAL,True,graph,3437294281.0,1111621402.0,0.4767,0.8034,59.98,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_RAJAJINAGAR_001,RAJAJINAGAR,6,C_19,12.985263,77.553562,86.1624,0.6326,874,residential,68.6621,0.009594456005946073,68.5,1.0,09:00-11:00,STRUCTURAL,True,graph,1111621402.0,12985437735.0,0.5091,1.0791,71.06,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_RAJAJINAGAR_001,RAJAJINAGAR,7,C_195,12.985323,77.555805,75.369,0.541,122,tertiary,48.8579,0.013117449238755506,11.5,0.913,03:00-05:00,STRUCTURAL,True,graph,12985437735.0,4487981178.0,0.365,0.5607,81.62,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_RAJAJINAGAR_001,RAJAJINAGAR,8,C_782,12.990962,77.552565,80.0738,0.5574,59,tertiary,72.3378,0.039671864099477656,10.0,0.4348,03:00-05:00,RESPONSIVE,False,graph,4487981178.0,446860596.0,0.8584,1.3226,92.94,Targeted short-term patrol during peak window
ROUTE_SADASHIVANAGAR_001,SADASHIVANAGAR,1,C_189,13.027951,77.573766,97.1402,0.7237,674,tertiary,82.9555,0.04785925973806261,97.0,0.9565,11:00-13:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_SADASHIVANAGAR_001,SADASHIVANAGAR,2,C_344,13.028366,77.571681,70.3875,0.449,24,tertiary,33.9406,0.05393806765363683,4.5,0.5217,11:00-13:00,RESPONSIVE,True,graph,529018374.0,529022875.0,0.2296,0.2755,20.28,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_SADASHIVANAGAR_001,SADASHIVANAGAR,3,C_490,13.010988,77.583644,79.7048,0.5737,44,trunk_link,77.5717,0.09385560751141811,4.5,0.2174,11:00-13:00,RESPONSIVE,False,graph,529022875.0,1732229328.0,3.2516,4.7206,35.0,Targeted short-term patrol during peak window
ROUTE_SADASHIVANAGAR_001,SADASHIVANAGAR,4,C_1009,13.028581,77.571059,57.1033,0.3757,24,tertiary,34.0534,0.05103317493141552,6.5,0.1304,07:00-09:00,RESPONSIVE,True,graph,1732229328.0,2084115326.0,3.0015,3.3554,48.35,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_SADASHIVANAGAR_001,SADASHIVANAGAR,5,C_433,13.02903,77.570823,53.69,0.3633,133,residential,43.9564,0.00501994728207234,19.5,0.4783,08:00-10:00,SEASONAL,False,graph,2084115326.0,374218395.0,0.0863,0.1367,58.49,Weekend/day-specific patrol during predicted peak window
ROUTE_SADASHIVANAGAR_001,SADASHIVANAGAR,6,C_188,13.02736,77.576705,41.3284,0.3033,54,tertiary,50.202,0.0016117055138738239,7.0,0.7391,12:00-14:00,RESPONSIVE,False,graph,374218395.0,431536339.0,0.7191,0.9214,69.41,Targeted short-term patrol during peak window
ROUTE_SADASHIVANAGAR_001,SADASHIVANAGAR,7,C_958,13.005481,77.580732,38.4686,0.3178,17,residential,69.1064,0.01205108075773248,3.0,0.2174,07:00-09:00,SEASONAL,True,graph,431536339.0,3023900547.0,3.8573,5.2274,84.64,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_SADASHIVANAGAR_001,SADASHIVANAGAR,8,C_506,13.006803,77.578807,40.6827,0.2967,97,tertiary,48.0755,0.0014502818552070593,11.0,0.5217,11:00-13:00,RESPONSIVE,False,graph,3023900547.0,1947653210.0,0.4748,0.9058,95.54,Targeted short-term patrol during peak window
ROUTE_SHESHADRIPURAM_001,SHESHADRIPURAM,1,C_37,12.996469,77.584467,97.9705,0.7084,265,primary,41.4979,0.2754872605061186,40.0,0.8696,10:00-12:00,STRUCTURAL,False,start,,,0.0,0.0,10.0,Recurring patrol + towing support + signage/infra review
ROUTE_SHESHADRIPURAM_001,SHESHADRIPURAM,2,C_50,12.986583,77.574484,91.4207,0.6261,399,secondary,44.3605,0.02093303319319561,47.0,0.913,03:00-05:00,STRUCTURAL,True,graph,429286750.0,10036070925.0,1.8178,2.5472,22.55,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_SHESHADRIPURAM_001,SHESHADRIPURAM,3,C_71,12.991187,77.571614,83.6716,0.5658,275,primary,34.5775,0.010158554808644185,32.0,0.8261,11:00-13:00,STRUCTURAL,False,graph,10036070925.0,308063204.0,0.6448,0.8485,33.4,Recurring patrol + towing support + signage/infra review
ROUTE_SHESHADRIPURAM_001,SHESHADRIPURAM,4,C_1,12.996314,77.563135,73.6162,0.5645,512,residential,70.7218,0.0032949610216449813,52.0,0.7826,09:00-11:00,STRUCTURAL,False,graph,308063204.0,3742227315.0,1.3875,2.0914,45.49,Recurring patrol + towing support + signage/infra review
ROUTE_SHESHADRIPURAM_001,SHESHADRIPURAM,5,C_361,12.980351,77.571988,87.1771,0.5385,60,primary,30.3734,0.06466911179961714,11.0,0.6957,00:00-02:00,RESPONSIVE,False,graph,3742227315.0,3371785042.0,2.5452,3.9629,59.45,Targeted short-term patrol during peak window
ROUTE_SHESHADRIPURAM_001,SHESHADRIPURAM,6,C_30,12.990043,77.572802,49.4465,0.3935,131,residential,46.7158,0.0021959947012434,19.5,0.7826,08:00-10:00,STRUCTURAL,False,graph,3371785042.0,456029877.0,1.3412,1.9491,71.4,Recurring patrol + towing support + signage/infra review
ROUTE_SHESHADRIPURAM_001,SHESHADRIPURAM,7,C_222,12.989518,77.573322,51.7528,0.3672,160,primary,20.8728,0.0018818528919873475,16.5,0.8261,09:00-11:00,STRUCTURAL,False,graph,456029877.0,429724010.0,0.5069,0.8298,82.23,Recurring patrol + towing support + signage/infra review
ROUTE_SHESHADRIPURAM_001,SHESHADRIPURAM,8,C_875,12.992006,77.574587,46.679,0.3725,20,tertiary,76.0459,0.006443292332396402,8.5,0.1739,04:00-06:00,RESPONSIVE,True,graph,429724010.0,316660565.0,0.3849,0.6691,92.9,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_SHIVAJINAGAR_001,SHIVAJINAGAR,1,C_27_0,12.981532,77.609128,97.2325,0.8306,17825,tertiary,96.9457,0.002138059668907601,1786.0,1.0,10:00-12:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_SHIVAJINAGAR_001,SHIVAJINAGAR,2,C_14,12.983489,77.603289,98.524,0.7681,4501,tertiary,100.0,0.038615265281883804,331.0,1.0,10:00-12:00,STRUCTURAL,True,graph,429415640.0,9548937979.0,0.9501,1.8205,21.82,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_SHIVAJINAGAR_001,SHIVAJINAGAR,3,C_69,12.984736,77.60517,94.0037,0.667,671,tertiary,60.8573,0.027953502698224244,57.0,1.0,03:00-05:00,STRUCTURAL,True,graph,9548937979.0,10017330902.0,0.2473,0.3757,32.2,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_SHIVAJINAGAR_001,SHIVAJINAGAR,4,C_5,12.981296,77.598553,97.5092,0.681,1929,residential,40.5169,0.11820068240451143,185.0,0.9565,04:00-06:00,STRUCTURAL,True,graph,10017330902.0,294081383.0,1.2632,2.3206,44.52,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_SHIVAJINAGAR_001,SHIVAJINAGAR,5,C_132,12.979933,77.613852,90.2214,0.6479,532,secondary,63.6496,0.0058217125889554345,91.0,0.9565,10:00-12:00,STRUCTURAL,True,graph,294081383.0,287905533.0,2.3246,3.1762,57.69,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_SHIVAJINAGAR_001,SHIVAJINAGAR,6,C_162,12.980894,77.614573,73.9852,0.5281,151,secondary,46.0305,0.003641552098145178,26.5,0.9565,10:00-12:00,STRUCTURAL,True,graph,287905533.0,1837445461.0,0.334,0.612,68.31,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_SHIVAJINAGAR_001,SHIVAJINAGAR,7,C_163,12.980459,77.611887,77.0295,0.4865,53,secondary,38.0239,0.026619215452966735,9.5,0.6087,10:00-12:00,SEASONAL,False,graph,1837445461.0,1837445453.0,0.4972,0.7298,79.03,Weekend/day-specific patrol during predicted peak window
ROUTE_SHIVAJINAGAR_001,SHIVAJINAGAR,8,C_66,12.989251,77.599073,89.2066,0.586,697,primary,26.1988,0.01457120400620448,56.5,0.9565,05:00-07:00,STRUCTURAL,True,graph,1837445453.0,573433807.0,2.06,3.465,92.5,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_THALAGATTAPURA_001,THALAGATTAPURA,1,C_174,12.888325,77.562497,90.4982,0.5995,161,tertiary,23.7728,0.07100864935831769,35.0,0.7826,11:00-13:00,STRUCTURAL,False,start,,,0.0,0.0,10.0,Recurring patrol + towing support + signage/infra review
ROUTE_THALAGATTAPURA_001,THALAGATTAPURA,2,C_516,12.888852,77.563374,78.5055,0.4782,57,tertiary,21.0736,0.07100864935831769,12.5,0.5217,11:00-13:00,RESPONSIVE,False,graph,7291394854.0,7485211144.0,0.1965,0.2066,20.21,Targeted short-term patrol during peak window
ROUTE_THALAGATTAPURA_001,THALAGATTAPURA,3,C_1014,12.883264,77.548883,42.3432,0.2868,15,secondary,32.8965,0.022601130926883706,2.0,0.2174,10:00-12:00,SEASONAL,True,graph,7485211144.0,11622549656.0,1.8437,1.8566,32.06,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_THALAGATTAPURA_001,THALAGATTAPURA,4,C_774,12.871588,77.538869,36.8081,0.278,18,tertiary,49.2743,0.007447263015396773,3.0,0.2609,06:00-08:00,SEASONAL,True,graph,11622549656.0,7374276321.0,1.7368,1.7433,43.81,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
