cluster_id,centroid_lat,centroid_lng,assigned_station,border_flag,road_class,road_width_m,osm_coverage,violation_count,vehicle_mix,lcle_pct,bci,persistence,recurrence,peak_window,roi_score,classification,recommended_action
C_697,12.954899131249999,77.573831125,V.V.PURAM (C.PET),0,primary,7.0,1,16,"CAR:10,SCOOTER:4,MOTOR CYCLE:1,LORRY/GOODS VEHICLE:1",21.89252673282817,0.0589282933079752,3.5,0.34782608695652173,03:00-05:00,66.5129,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_849,12.912358266666665,77.63655593333334,HSR LAYOUT,0,tertiary,6.0,1,9,"CAR:6,MOTOR CYCLE:2,MAXI-CAB:1",21.891673326922025,4.80374618898407e-05,1.5,0.2608695652173913,13:00-15:00,1.107,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_680,12.914106451428573,77.58580598857141,J.P. NAGAR,0,secondary,6.5,1,35,"CAR:15,SCOOTER:12,MOTOR CYCLE:4,PASSENGER AUTO:3,GOODS AUTO:1",21.869165567635992,0.07727586721456264,3.5,0.5217391304347826,07:00-09:00,70.572,RESPONSIVE,Targeted short-term patrol during peak window
C_0_38,12.965111133333334,77.57733045714286,CITY MARKET,0,tertiary,4.0,0,42,"SCOOTER:33,MOTOR CYCLE:4,PASSENGER AUTO:2,MOPED:2,MAXI-CAB:1",21.819897864471223,0.027821200411581596,4.0,0.43478260869565216,09:00-11:00,51.476,RESPONSIVE,Targeted short-term patrol during peak window
C_913,13.06859164047619,77.53009546666667,JALAHALLI,0,secondary,5.5,0,42,"MOTOR CYCLE:19,SCOOTER:17,PASSENGER AUTO:4,MAXI-CAB:1,OTHERS:1",21.729418704081603,0.054452180449405856,7.0,0.391304347826087,12:00-14:00,71.1255,RESPONSIVE,Targeted short-term patrol during peak window
C_874,12.939834543478261,77.57324958260871,BASAVANAGUDI,0,primary,7.0,0,23,"SCOOTER:14,MOTOR CYCLE:4,CAR:4,LGV:1",21.724787086234095,0.007751571788143538,3.5,0.13043478260869565,04:00-06:00,29.3358,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_294,12.941430799534078,77.69655463727709,HAL OLD AIRPORT,0,trunk,10.5,1,42,"CAR:18,PASSENGER AUTO:11,LGV:4,SCOOTER:3,MAXI-CAB:2,MINI LORRY:2,MOPED:1,GOODS AUTO:1",21.70511938428771,0.7314324128147743,7.0,0.4782608695652174,09:00-11:00,94.1882,RESPONSIVE,Targeted short-term patrol during peak window
C_505,12.936696422222221,77.5848860962963,WILSON GARDEN,0,secondary,5.5,0,27,"SCOOTER:18,MOTOR CYCLE:9",21.69679390121632,0.011368402181867002,5.0,0.2608695652173913,07:00-09:00,42.0664,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_584,13.051127302222223,77.59340896000002,KODIGEHALLI,0,trunk,10.5,1,45,"CAR:13,PASSENGER AUTO:11,MOTOR CYCLE:6,PRIVATE BUS:6,SCOOTER:5,MAXI-CAB:2,GOODS AUTO:1,BUS (BMTC/KSRTC):1",21.645700767418365,0.15372383150063265,9.0,0.34782608695652173,01:00-03:00,84.6863,RESPONSIVE,Targeted short-term patrol during peak window
C_27_10,12.98082737,77.60975667,SHIVAJINAGAR,0,tertiary,6.0,1,10,"PASSENGER AUTO:4,CAR:4,SCOOTER:2",21.591044411688635,0.018376324838571646,2.5,0.30434782608695654,10:00-12:00,37.5461,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_551,12.922551667567566,77.62263790540541,MADIWALA,0,primary,7.0,0,74,"SCOOTER:49,MOTOR CYCLE:14,CAR:6,LORRY/GOODS VEHICLE:2,PASSENGER AUTO:2,GOODS AUTO:1",21.573589834257582,0.22873392436694248,18.5,0.5652173913043478,00:00-02:00,94.0959,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_428,12.92625773442623,77.69483881639343,HAL OLD AIRPORT,0,secondary,12.0,1,61,"CAR:19,PASSENGER AUTO:17,MAXI-CAB:17,SCOOTER:3,GOODS AUTO:2,MOTOR CYCLE:1,VAN:1,TANKER:1",21.499138860975293,0.0037098380225853954,9.0,0.5217391304347826,04:00-06:00,43.6347,RESPONSIVE,Targeted short-term patrol during peak window
C_253,12.911201411417654,77.480260704304,KENGERI,0,primary,7.0,0,29,"CAR:22,SCOOTER:3,MOTOR CYCLE:2,LGV:1,PASSENGER AUTO:1",21.45705196642767,0.03829085704208809,4.0,0.6086956521739131,05:00-07:00,69.2804,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_870,13.00202527610376,77.63276343941693,BANASWADI,0,primary,7.0,0,28,"SCOOTER:20,PASSENGER AUTO:3,MOTOR CYCLE:3,CAR:2",21.41701303081234,0.005385337383164819,7.5,0.2608695652173913,10:00-12:00,42.1587,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_214,12.958033932758621,77.58637580373563,WILSON GARDEN,0,secondary,9.75,1,348,"CAR:122,SCOOTER:75,MOTOR CYCLE:57,PASSENGER AUTO:56,LGV:11,MAXI-CAB:8,GOODS AUTO:7,HGV:5,OTHERS:2,MOPED:2,VAN:1,LORRY/GOODS VEHICLE:1,TEMPO:1",21.335167754217206,0.0018604210957060315,29.5,0.9565217391304348,08:00-10:00,57.9336,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_215,12.962834065,77.59005259,HALASURU GATE,0,primary,7.0,0,40,"PASSENGER AUTO:17,CAR:12,SCOOTER:4,MOTOR CYCLE:2,LGV:2,MAXI-CAB:2,TEMPO:1",21.260129651860456,0.054914788952917536,5.0,0.6521739130434783,05:00-07:00,76.1993,RESPONSIVE,Targeted short-term patrol during peak window
C_118,12.936727557058823,77.60174314235294,MICO LAYOUT,0,primary_link,7.0,0,170,"SCOOTER:66,MOTOR CYCLE:31,MAXI-CAB:26,CAR:26,LGV:8,PASSENGER AUTO:5,MINI LORRY:4,MOPED:2,GOODS AUTO:1,TEMPO:1",21.222388273979252,0.036783388816991835,21.0,0.9565217391304348,06:00-08:00,86.7159,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_147,12.990475831937175,77.57458164554974,SHESHADRIPURAM,0,primary,10.5,1,191,"CAR:103,SCOOTER:37,PASSENGER AUTO:21,MOTOR CYCLE:10,LGV:7,GOODS AUTO:4,MAXI-CAB:3,VAN:3,JEEP:1,MINI LORRY:1,TEMPO:1",21.221270888892153,0.00023427907528762338,22.0,0.9130434782608695,06:00-08:00,32.6568,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_854,12.919939075862066,77.58076332068968,JAYANAGARA,0,tertiary,6.0,1,29,"SCOOTER:20,MOTOR CYCLE:7,GOODS AUTO:1,CAR:1",21.1759757250103,0.00039945750736243,5.5,0.2608695652173913,03:00-05:00,10.7011,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_956,13.047813144444445,77.57824738333335,KODIGEHALLI,0,tertiary,6.0,1,18,"CAR:7,SCOOTER:6,MOTOR CYCLE:3,FACTORY BUS:1,JEEP:1",21.16439913094603,0.0003949286205353478,4.0,0.34782608695652173,11:00-13:00,10.1476,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_910,12.927033213636362,77.6207903818182,MADIWALA,0,primary,7.0,1,22,"CAR:15,PASSENGER AUTO:3,MOTOR CYCLE:2,LGV:1,SCOOTER:1",21.105998451631507,0.1379228199866008,4.5,0.391304347826087,05:00-07:00,78.7823,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_516,12.888851710526316,77.56337394210526,THALAGATTAPURA,0,tertiary,6.0,1,57,"SCOOTER:33,MOTOR CYCLE:13,PASSENGER AUTO:10,CAR:1",21.073606932236764,0.07100864935831769,12.5,0.5217391304347826,11:00-13:00,78.5055,RESPONSIVE,Targeted short-term patrol during peak window
C_259,12.98035116666667,77.55697233333333,MAGADI ROAD,0,secondary,6.5,1,27,"CAR:17,GOODS AUTO:3,MAXI-CAB:3,PASSENGER AUTO:2,SCOOTER:1,OTHERS:1",21.017160969346055,0.0012551625575524029,2.0,0.5652173913043478,12:00-14:00,17.4354,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_304,12.916427482500001,77.6381178025,HSR LAYOUT,0,secondary,6.5,1,40,"CAR:25,SCOOTER:8,MOTOR CYCLE:5,PASSENGER AUTO:2",20.984501350410238,0.15815126732405602,4.5,0.6521739130434783,03:00-05:00,80.5351,RESPONSIVE,Targeted short-term patrol during peak window
C_222,12.989518420625,77.57332170750001,SHESHADRIPURAM,0,primary,7.0,0,160,"SCOOTER:82,MOTOR CYCLE:29,CAR:26,PASSENGER AUTO:17,LGV:3,JEEP:2,MAXI-CAB:1",20.872791890145596,0.0018818528919873475,16.5,0.8260869565217391,09:00-11:00,51.7528,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_310,12.961992230534351,77.59730912366412,ASHOK NAGAR,0,tertiary,6.0,1,131,"SCOOTER:96,MOTOR CYCLE:32,MOPED:2,CAR:1",20.859434847290178,0.00037409671178284147,30.5,0.4782608695652174,04:00-06:00,25.6458,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_283,12.894457580434784,77.65726667608696,HSR LAYOUT,0,tertiary,6.0,1,46,"SCOOTER:16,CAR:11,MOTOR CYCLE:7,HGV:2,LGV:2,MOPED:2,OTHERS:2,MAXI-CAB:1,GOODS AUTO:1,VAN:1,JEEP:1",20.829414798306804,0.04861474451472145,4.5,0.7391304347826086,11:00-13:00,67.4354,RESPONSIVE,Targeted short-term patrol during peak window
C_666,12.974241651162787,77.56624590232558,MAGADI ROAD,0,primary,7.0,0,43,"SCOOTER:26,MOTOR CYCLE:10,CAR:4,PASSENGER AUTO:2,MAXI-CAB:1",20.77707832921191,0.034663682441508144,6.5,0.34782608695652173,02:00-04:00,66.7897,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_778,12.93022984375,77.58379419375001,JAYANAGARA,0,secondary,6.5,1,16,"CAR:13,SCOOTER:3",20.77509176910932,0.0020065529106064557,2.0,0.4782608695652174,11:00-13:00,19.9262,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_92,12.955238544186045,77.57979920697674,CITY MARKET,0,primary,7.0,1,86,"SCOOTER:41,MOTOR CYCLE:16,CAR:15,MOPED:5,PASSENGER AUTO:4,GOODS AUTO:2,LGV:2,LORRY/GOODS VEHICLE:1",20.75986680588196,0.005323702614956353,7.0,0.7391304347826086,09:00-11:00,52.7675,RESPONSIVE,Targeted short-term patrol during peak window
C_751,12.935646925423729,77.61159539322034,ADUGODI,0,primary,7.0,1,59,"SCOOTER:45,MOTOR CYCLE:10,MAXI-CAB:2,CAR:2",20.74643549063457,0.06828154123962799,10.5,0.34782608695652173,11:00-13:00,79.059,RESPONSIVE,Targeted short-term patrol during peak window
C_264,12.87600224489796,77.61672180204081,HULIMAVU,0,secondary,5.5,0,49,"CAR:18,SCOOTER:15,MOTOR CYCLE:11,MOPED:2,PASSENGER AUTO:1,LGV:1,GOODS AUTO:1",20.730260543762807,0.01431779885746922,7.0,0.5217391304347826,12:00-14:00,57.6568,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_678,12.935090855932204,77.61385369322034,ADUGODI,0,secondary,6.5,1,59,"SCOOTER:26,MOTOR CYCLE:16,CAR:15,PASSENGER AUTO:2",20.716492646377375,0.0035106869503680666,8.0,0.5652173913043478,12:00-14:00,42.4354,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_56,12.982648873076924,77.56386992692309,SHESHADRIPURAM,0,secondary,9.75,1,26,"CAR:16,PASSENGER AUTO:6,LGV:1,MAXI-CAB:1,LORRY/GOODS VEHICLE:1,MOTOR CYCLE:1",20.689119409150507,0.021205064771445667,4.0,0.391304347826087,11:00-13:00,49.9077,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_569,12.971512053333335,77.61917213333332,HALASUR,0,secondary,6.5,1,30,"SCOOTER:16,CAR:5,MAXI-CAB:5,MOTOR CYCLE:3,LGV:1",20.671106211008045,0.0347224242320634,5.5,0.43478260869565216,04:00-06:00,64.0221,RESPONSIVE,Targeted short-term patrol during peak window
C_144,12.912739144827587,77.68043318103447,BELLANDUR,0,primary,10.5,1,58,"CAR:44,MOTOR CYCLE:4,SCOOTER:3,JEEP:2,PASSENGER AUTO:2,LGV:1,LORRY/GOODS VEHICLE:1,GOODS AUTO:1",20.64726753040002,0.019351706798045137,11.0,0.6521739130434783,09:00-11:00,73.7085,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_135,12.967623569230769,77.54501240769231,VIJAYANAGARA,0,secondary,5.5,0,26,"SCOOTER:19,CAR:5,GOODS AUTO:1,PASSENGER AUTO:1",20.635381436659202,0.0038218240319511975,5.0,0.391304347826087,11:00-13:00,33.7638,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_0_43,12.976291563636362,77.58321596363636,UPPARPET,0,secondary,6.5,1,11,"CAR:7,PASSENGER AUTO:2,SCOOTER:1,MAXI-CAB:1",20.549009245324477,0.07061966023395369,1.5,0.34782608695652173,10:00-12:00,51.5683,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_654,12.964456458620688,77.55219812586208,MAGADI ROAD,0,tertiary,4.0,0,58,"SCOOTER:47,MOTOR CYCLE:8,PASSENGER AUTO:2,CAR:1",20.504272456607396,0.0002280181609606026,10.0,0.6521739130434783,03:00-05:00,15.2214,RESPONSIVE,Targeted short-term patrol during peak window
C_745,12.931210121938184,77.686188125,HAL OLD AIRPORT,0,tertiary,6.0,1,12,"SCOOTER:3,PASSENGER AUTO:3,MAXI-CAB:3,MOTOR CYCLE:2,CAR:1",20.489278865519303,0.025364486469188482,3.0,0.30434782608695654,08:00-10:00,42.8044,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_27_4,12.98301194375,77.60826470625,SHIVAJINAGAR,0,residential,3.5,0,16,SCOOTER:16,20.433024950639624,0.00044601899747952656,2.5,0.30434782608695654,09:00-11:00,5.7196,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_582,13.081700940677312,77.54819970087645,YELAHANKA,0,primary,7.0,1,42,"PASSENGER AUTO:12,CAR:8,LGV:6,MOTOR CYCLE:6,SCOOTER:5,OTHERS:2,VAN:1,HGV:1,TRACTOR:1",20.424917302703243,0.044209950540577546,3.5,0.6086956521739131,11:00-13:00,68.6347,RESPONSIVE,Targeted short-term patrol during peak window
C_148,13.02133607777778,77.63894145555557,BANASWADI,0,residential,3.5,0,18,"SCOOTER:13,MOTOR CYCLE:3,PASSENGER AUTO:1,MAXI-CAB:1",20.415492279284795,0.028322984794198685,3.5,0.391304347826087,09:00-11:00,42.8967,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_455,13.021538576470588,77.53145475882354,RAJAJINAGAR,0,secondary,6.5,1,17,"LGV:5,SCOOTER:5,MOTOR CYCLE:4,VAN:2,CAR:1",20.377242190752657,0.033326712435262834,4.5,0.34782608695652173,05:00-07:00,57.4723,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_728,12.895038853191494,77.59920024148937,J.P. NAGAR,0,primary,7.0,0,94,"SCOOTER:63,MOTOR CYCLE:21,CAR:10",20.31425565771288,0.2454927142267295,20.0,0.5652173913043478,06:00-08:00,94.3727,RESPONSIVE,Targeted short-term patrol during peak window
C_618,13.045509411320753,77.62728972075472,HENNURU,0,residential,6.0,1,53,"SCOOTER:40,MOTOR CYCLE:12,CAR:1",20.295018769846454,0.05024718256715032,7.0,0.2608695652173913,14:00-16:00,52.3063,RESPONSIVE,Targeted short-term patrol during peak window
C_28,12.959294854545455,77.65691674545455,JEEVANBHEEMANAGAR,0,primary,7.0,1,22,"SCOOTER:7,MOTOR CYCLE:7,CAR:4,LGV:1,GOODS AUTO:1,HGV:1,PASSENGER AUTO:1",20.237933898800623,0.07686176139346929,3.0,0.30434782608695654,05:00-07:00,65.8672,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_0_35,12.967211107142859,77.5787664357143,HALASURU GATE,0,residential,3.5,0,14,"SCOOTER:11,MOPED:2,MOTOR CYCLE:1",20.232018233569597,0.014149813275503737,2.0,0.30434782608695654,06:00-08:00,25.1845,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_781,12.91700245263158,77.62915876842106,MADIWALA,0,tertiary,6.0,1,19,"SCOOTER:6,CAR:4,MOTOR CYCLE:4,PASSENGER AUTO:2,VAN:1,HGV:1,LORRY/GOODS VEHICLE:1",20.147148617255205,0.281816195880959,2.5,0.391304347826087,13:00-15:00,73.4317,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_291,12.972990103514228,77.62010393043339,HALASUR,0,secondary,13.0,1,248,"CAR:118,PASSENGER AUTO:55,MAXI-CAB:48,SCOOTER:21,MOTOR CYCLE:3,HGV:1,LGV:1,JEEP:1",20.12628114599914,0.0923013864013233,20.5,0.9565217391304348,11:00-13:00,91.0517,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_960,13.022345095833336,77.63965778333333,BANASWADI,0,tertiary,6.0,1,24,"SCOOTER:12,MOTOR CYCLE:7,CAR:5",20.120840657017233,5.338096921373876e-05,4.5,0.2608695652173913,10:00-12:00,2.583,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_741,12.96001305,77.64771607941175,JEEVANBHEEMANAGAR,0,primary,10.5,1,34,"MAXI-CAB:23,CAR:5,PASSENGER AUTO:5,TANKER:1",20.028787156915044,0.07095623809451918,9.5,0.6086956521739131,05:00-07:00,82.3801,RESPONSIVE,Targeted short-term patrol during peak window
C_125,12.967197604761903,77.58842532380952,HALASURU GATE,0,primary,7.0,0,21,"SCOOTER:5,CAR:5,PASSENGER AUTO:4,LGV:3,LORRY/GOODS VEHICLE:2,MOTOR CYCLE:2",20.00879761439482,0.20950730448962723,6.0,0.43478260869565216,07:00-09:00,85.2399,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_673,12.973337453061225,77.53774092653062,VIJAYANAGARA,0,tertiary,6.0,1,49,"SCOOTER:35,MOTOR CYCLE:6,PASSENGER AUTO:3,CAR:2,TRACTOR:1,MAXI-CAB:1,LGV:1",19.977521269425193,0.01586757107373399,9.0,0.6521739130434783,10:00-12:00,60.4244,RESPONSIVE,Targeted short-term patrol during peak window
C_0_21,12.974892128205125,77.57686651666668,UPPARPET,0,primary,7.0,0,78,"PASSENGER AUTO:27,SCOOTER:24,CAR:11,MOTOR CYCLE:7,LGV:5,MAXI-CAB:3,VAN:1",19.96445254971772,0.033720271321295764,7.5,0.7391304347826086,08:00-10:00,76.0148,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_694,13.00062193939394,77.61484166363635,PULIKESHINAGAR(F.TOWN),0,primary,7.0,1,33,"SCOOTER:22,CAR:7,MOTOR CYCLE:3,PASSENGER AUTO:1",19.95334836246958,0.0022147131135189036,13.0,0.21739130434782608,11:00-13:00,35.9779,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_142,12.993668677017116,77.66265448594132,BANASWADI,0,primary,10.5,1,818,"SCOOTER:408,MOTOR CYCLE:227,PASSENGER AUTO:65,CAR:59,MAXI-CAB:30,MOPED:23,LGV:4,GOODS AUTO:2",19.92801724851201,0.1840174896277889,89.5,0.8695652173913043,14:00-16:00,97.6015,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_164,12.990074001849985,77.50310534272727,KAMAKSHIPALYA,0,primary,7.0,0,88,"CAR:39,SCOOTER:25,MOTOR CYCLE:10,PASSENGER AUTO:10,GOODS AUTO:3,LGV:1",19.86539452797223,0.11038789984131692,8.0,0.8695652173913043,11:00-13:00,87.2694,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_945,13.0024470375,77.55334195625,MALLESHWARAM,0,secondary,6.5,1,16,"SCOOTER:6,MOTOR CYCLE:6,CAR:3,TEMPO:1",19.739106874286655,0.010802374467611214,2.5,0.17391304347826086,06:00-08:00,27.3063,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_337,12.967981640000001,77.58712179499999,HALASURU GATE,0,primary_link,7.0,1,20,"PASSENGER AUTO:10,CAR:7,MAXI-CAB:2,SCOOTER:1",19.66941461613151,0.11284038132485066,2.5,0.43478260869565216,08:00-10:00,70.6642,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_602,12.99646424285714,77.61219496190476,PULIKESHINAGAR(F.TOWN),0,tertiary,6.0,1,21,"SCOOTER:9,CAR:5,MOTOR CYCLE:4,PASSENGER AUTO:2,VAN:1",19.577078216691532,0.0007971300600790957,2.5,0.30434782608695654,09:00-11:00,10.5166,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_621,12.978825811764708,77.5411437647059,MAGADI ROAD,0,primary,7.0,1,17,"SCOOTER:8,CAR:6,PASSENGER AUTO:1,MOTOR CYCLE:1,GOODS AUTO:1",19.533159140371968,0.00036010529797442714,4.5,0.34782608695652173,10:00-12:00,13.6531,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_581,12.936551794205517,77.70387516895372,HAL OLD AIRPORT,0,tertiary,6.0,1,43,"SCOOTER:15,MOTOR CYCLE:10,CAR:8,PASSENGER AUTO:3,LGV:3,OTHERS:1,HGV:1,GOODS AUTO:1,VAN:1",19.44453964418409,0.002346442022003838,4.0,0.6521739130434783,11:00-13:00,25.9225,RESPONSIVE,Targeted short-term patrol during peak window
C_95,12.938069576086956,77.74674069347826,WHITEFIELD,0,primary,7.0,1,46,"SCOOTER:16,CAR:13,MOTOR CYCLE:7,TEMPO:3,MINI LORRY:1,OTHERS:1,PASSENGER AUTO:1,TANKER:1,BUS (BMTC/KSRTC):1,MAXI-CAB:1,VAN:1",19.417348672412913,0.012599775966266583,3.5,0.7391304347826086,03:00-05:00,54.3358,RESPONSIVE,Targeted short-term patrol during peak window
C_0_47,12.974402445454547,77.57508302727274,UPPARPET,0,primary,7.0,0,11,"CAR:6,PRIVATE BUS:2,SCOOTER:2,PASSENGER AUTO:1",19.39232976528874,0.008248637387393351,1.0,0.30434782608695654,00:00-02:00,24.5387,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_305,12.87591078285714,77.67139482857144,ELECTRONIC CITY,0,secondary,6.5,1,35,"SCOOTER:19,MOTOR CYCLE:5,CAR:5,PASSENGER AUTO:4,LGV:1,MAXI-CAB:1",19.210642987706144,0.0010213084011875403,5.0,0.391304347826087,11:00-13:00,19.3727,RESPONSIVE,Targeted short-term patrol during peak window
C_897,13.002396864999998,77.57127557000001,MALLESHWARAM,0,primary,7.0,1,20,"CAR:10,SCOOTER:4,MOTOR CYCLE:3,PASSENGER AUTO:2,OTHERS:1",19.19622966608664,0.006322490901437425,3.0,0.43478260869565216,11:00-13:00,38.0074,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_627,12.956824045454548,77.57516666909092,V.V.PURAM (C.PET),0,primary,7.0,1,110,"SCOOTER:83,MOTOR CYCLE:19,PASSENGER AUTO:7,GOODS AUTO:1",19.075500799855966,0.03259649794056186,19.5,0.4782608695652174,03:00-05:00,79.8893,RESPONSIVE,Targeted short-term patrol during peak window
C_385,12.975154950943395,77.5522653811321,MAGADI ROAD,0,secondary,6.5,1,53,"SCOOTER:22,CAR:14,MOTOR CYCLE:6,PASSENGER AUTO:5,MOPED:2,LGV:2,GOODS AUTO:1,LORRY/GOODS VEHICLE:1",18.947979856326423,0.0029935638823855686,7.0,0.7391304347826086,12:00-14:00,41.1439,RESPONSIVE,Targeted short-term patrol during peak window
C_31,12.988357065151515,77.57226461515151,SHESHADRIPURAM,0,primary,7.0,1,66,"SCOOTER:49,MOTOR CYCLE:15,CAR:2",18.904269947676504,0.0012591784384434295,8.5,0.391304347826087,02:00-04:00,29.797,RESPONSIVE,Targeted short-term patrol during peak window
C_619,12.954227258823531,77.59151966470588,WILSON GARDEN,0,primary,7.0,1,17,"CAR:9,PASSENGER AUTO:3,SCOOTER:2,MOTOR CYCLE:1,MAXI-CAB:1,VAN:1",18.903421723526588,0.0993017029619769,2.0,0.391304347826087,09:00-11:00,66.1439,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_757,12.990171287096773,77.5048220451613,KAMAKSHIPALYA,0,primary,7.0,0,31,"PASSENGER AUTO:10,SCOOTER:8,CAR:7,MOTOR CYCLE:4,LGV:1,PRIVATE BUS:1",18.87522824643848,0.1545615220064891,3.5,0.43478260869565216,11:00-13:00,78.0443,RESPONSIVE,Targeted short-term patrol during peak window
C_27_1,12.98231611724138,77.60716795172414,SHIVAJINAGAR,0,unclassified,6.0,1,29,"SCOOTER:13,PASSENGER AUTO:7,MOTOR CYCLE:6,CAR:3",18.83136169740602,0.00022248851704851662,3.5,0.4782608695652174,08:00-10:00,4.2435,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_891,13.0716794475,77.58898296,KODIGEHALLI,0,secondary,9.0,1,40,"SCOOTER:29,MOTOR CYCLE:11",18.650296566209548,0.08501099606309435,6.5,0.17391304347826086,05:00-07:00,64.5756,RESPONSIVE,Targeted short-term patrol during peak window
C_675,12.9157532375,77.63795563125001,HSR LAYOUT,0,tertiary,6.0,1,16,"SCOOTER:7,CAR:5,MOTOR CYCLE:3,PASSENGER AUTO:1",18.62385086646841,0.06011415941418023,2.5,0.2608695652173913,10:00-12:00,46.8635,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_743,12.916203517647057,77.67322385882353,BELLANDUR,0,residential,6.0,1,34,"MOTOR CYCLE:17,SCOOTER:13,CAR:4",18.57515679263278,0.02368787064494226,6.5,0.34782608695652173,04:00-06:00,44.9262,RESPONSIVE,Targeted short-term patrol during peak window
C_269,12.888371036622175,77.56189966101293,K.S. LAYOUT,0,trunk,7.0,1,30,"CAR:10,SCOOTER:10,MOTOR CYCLE:6,PASSENGER AUTO:4",18.414834552913078,0.07841375597720752,5.0,0.391304347826087,11:00-13:00,73.524,RESPONSIVE,Targeted short-term patrol during peak window
C_156,12.95142722368421,77.59070254210526,WILSON GARDEN,0,primary,7.0,1,38,"SCOOTER:19,CAR:8,PASSENGER AUTO:6,MOTOR CYCLE:4,MAXI-CAB:1",18.36217495974895,0.24738743164468502,4.5,0.4782608695652174,08:00-10:00,84.1328,RESPONSIVE,Targeted short-term patrol during peak window
C_530,12.97186975909091,77.60692655454544,ASHOK NAGAR,0,primary,7.0,0,22,"CAR:11,MOTOR CYCLE:4,SCOOTER:4,PASSENGER AUTO:3",18.33727409372822,0.0683136407647241,3.5,0.6086956521739131,11:00-13:00,73.2472,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
