cluster_id,centroid_lat,centroid_lng,violation_count,unique_vehicle_types,dominant_vehicle_type,vehicle_mix,vehicle_mix_json,police_station_mode,location_mode,junction_name_mode,junction_flag_rate,has_junction_name_rate,first_seen_ist,last_seen_ist,active_days,active_weeks,peak_hour_basic,peak_day_basic,h3_cells_count,cluster_quality,needs_manual_review
C_850,13.045390138888887,77.5081167,18,7,CAR,"CAR:6,MOTOR CYCLE:3,SCOOTER:3,OTHERS:2,PASSENGER AUTO:2,HGV:1,FACTORY BUS:1","{""CAR"": 6, ""MOTOR CYCLE"": 3, ""SCOOTER"": 3, ""OTHERS"": 2, ""PASSENGER AUTO"": 2, ""HGV"": 1, ""FACTORY BUS"": 1}",CHIKKABANAVARA,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",No Junction,0.0,0.0,2023-11-26 02:42:46+05:30,2024-03-15 02:03:46+05:30,11,7,2,Sunday,1,medium,1
C_968,12.884018544444444,77.59853852222221,18,3,SCOOTER,"SCOOTER:9,MOTOR CYCLE:8,MAXI-CAB:1","{""SCOOTER"": 9, ""MOTOR CYCLE"": 8, ""MAXI-CAB"": 1}",HULIMAVU,"BDA 80 Feet Road, Windchimes, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",No Junction,0.0,0.0,2024-02-24 08:05:46+05:30,2024-02-24 13:02:46+05:30,1,1,8,Saturday,1,medium,1
C_774,12.871588405555555,77.53886940555556,18,4,CAR,"CAR:11,PASSENGER AUTO:5,MOTOR CYCLE:1,MAXI-CAB:1","{""CAR"": 11, ""PASSENGER AUTO"": 5, ""MOTOR CYCLE"": 1, ""MAXI-CAB"": 1}",THALAGATTAPURA,"Konanakunte Main Road, Paramount Gardens, Jyotipuram, Thalaghattapura, Bengaluru, Karnataka. Pin-560109 (India)",No Junction,0.0,0.0,2023-11-21 10:52:46+05:30,2024-02-03 12:33:46+05:30,8,6,6,Saturday,2,medium,1
C_893,13.184004783333332,77.68682133333334,18,3,CAR,"CAR:15,MAXI-CAB:2,SCOOTER:1","{""CAR"": 15, ""MAXI-CAB"": 2, ""SCOOTER"": 1}",CHIKKAJALA,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",No Junction,0.0,0.0,2023-11-19 03:47:46+05:30,2024-02-04 02:30:46+05:30,8,6,4,Thursday,1,medium,1
C_888,12.987295643484977,77.6038791887927,18,4,PASSENGER AUTO,"PASSENGER AUTO:8,SCOOTER:6,CAR:3,LGV:1","{""PASSENGER AUTO"": 8, ""SCOOTER"": 6, ""CAR"": 3, ""LGV"": 1}",SHIVAJINAGAR,"Broadway Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",No Junction,0.0,0.0,2023-12-08 02:58:46+05:30,2024-03-24 09:59:46+05:30,9,9,11,Monday,1,medium,1
C_416,13.047351822222224,77.57169514444446,18,2,CAR,"CAR:17,LGV:1","{""CAR"": 17, ""LGV"": 1}",KODIGEHALLI,"Outer Ring Road, Whispering Meadows, Dollars Colony, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",No Junction,0.0,0.0,2023-11-16 11:45:46+05:30,2024-02-06 02:54:46+05:30,4,4,2,Saturday,2,medium,1
C_410,12.968587294444443,77.60139302777777,18,6,SCOOTER,"SCOOTER:7,MOTOR CYCLE:4,CAR:4,LGV:1,VAN:1,MAXI-CAB:1","{""SCOOTER"": 7, ""MOTOR CYCLE"": 4, ""CAR"": 4, ""LGV"": 1, ""VAN"": 1, ""MAXI-CAB"": 1}",ASHOK NAGAR,"Field Marshal KM Cariappa Road, Prestige Towers, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)","BTP099 - Cash Pharmacy, Residency Road",0.0,1.0,2023-11-16 09:07:46+05:30,2024-03-20 12:35:46+05:30,9,7,5,Thursday,1,medium,1
C_802,13.026919616666667,77.5438647888889,18,5,CAR,"CAR:8,MOTOR CYCLE:5,TEMPO:2,SCOOTER:2,MAXI-CAB:1","{""CAR"": 8, ""MOTOR CYCLE"": 5, ""TEMPO"": 2, ""SCOOTER"": 2, ""MAXI-CAB"": 1}",YESHWANTHPURA,"2nd Cross Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",No Junction,0.0,0.0,2023-11-18 03:52:46+05:30,2024-02-24 12:05:46+05:30,8,6,12,Saturday,1,medium,1
C_331,12.983456499999999,77.61352473333334,18,3,CAR,"CAR:8,PASSENGER AUTO:6,SCOOTER:4","{""CAR"": 8, ""PASSENGER AUTO"": 6, ""SCOOTER"": 4}",PULIKESHINAGAR(F.TOWN),"St John Road, Shree Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",No Junction,0.0,0.0,2023-11-14 07:48:46+05:30,2024-04-02 12:12:46+05:30,6,5,11,Tuesday,1,medium,1
C_273,12.893947308048235,77.65695708271987,18,8,CAR,"CAR:7,SCOOTER:4,MOTOR CYCLE:2,OTHERS:1,HGV:1,PASSENGER AUTO:1,LORRY/GOODS VEHICLE:1,MOPED:1","{""CAR"": 7, ""SCOOTER"": 4, ""MOTOR CYCLE"": 2, ""OTHERS"": 1, ""HGV"": 1, ""PASSENGER AUTO"": 1, ""LORRY/GOODS VEHICLE"": 1, ""MOPED"": 1}",ELECTRONIC CITY,"Haralur Road, Birla Circle, Haralur, Bengaluru, Karnataka. Pin-560035 (India)",No Junction,0.0,0.0,2023-11-13 07:50:46+05:30,2024-03-25 02:04:46+05:30,11,10,7,Monday,1,medium,1
C_825,12.881575461111112,77.64428518333334,18,1,CAR,CAR:18,"{""CAR"": 18}",HULIMAVU,"Hosur Road, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",No Junction,0.0,0.0,2023-12-27 04:26:46+05:30,2024-03-17 05:59:46+05:30,3,3,5,Sunday,1,medium,1
C_148,13.02133607777778,77.63894145555557,18,4,SCOOTER,"SCOOTER:13,MOTOR CYCLE:3,PASSENGER AUTO:1,MAXI-CAB:1","{""SCOOTER"": 13, ""MOTOR CYCLE"": 3, ""PASSENGER AUTO"": 1, ""MAXI-CAB"": 1}",BANASWADI,"4th Cross Road, Block 2, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",No Junction,0.0,0.0,2023-11-11 09:45:46+05:30,2024-02-25 08:56:46+05:30,13,9,9,Monday,1,medium,1
C_930,12.986649933333334,77.7334128,18,2,MOTOR CYCLE,"MOTOR CYCLE:12,SCOOTER:6","{""MOTOR CYCLE"": 12, ""SCOOTER"": 6}",WHITEFIELD,"Pattandur Agrahara Road, Harman Campus, EOIZ Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",No Junction,0.0,0.0,2024-01-05 03:46:46+05:30,2024-02-01 12:13:46+05:30,5,3,4,Friday,1,medium,1
C_599,13.036094144444444,77.73665927777778,18,3,SCOOTER,"SCOOTER:9,MOTOR CYCLE:7,CAR:2","{""SCOOTER"": 9, ""MOTOR CYCLE"": 7, ""CAR"": 2}",K.R. PURA,"MBT Road, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",No Junction,0.0556,0.0,2023-11-25 12:03:46+05:30,2024-02-14 13:08:46+05:30,4,4,3,Saturday,1,medium,1
C_550,13.01596872222222,77.54376197777779,18,7,CAR,"CAR:9,SCOOTER:3,MOTOR CYCLE:2,VAN:1,GOODS AUTO:1,LGV:1,HGV:1","{""CAR"": 9, ""SCOOTER"": 3, ""MOTOR CYCLE"": 2, ""VAN"": 1, ""GOODS AUTO"": 1, ""LGV"": 1, ""HGV"": 1}",RAJAJINAGAR,"Shankara Nagar Main Road, Railway House BDG Society, Shankar Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",No Junction,0.0,0.0,2023-11-17 03:52:46+05:30,2024-04-08 06:33:46+05:30,17,13,4,Thursday,1,medium,1
C_709,12.979800077777776,77.51057134444444,18,5,CAR,"CAR:12,MOTOR CYCLE:2,PASSENGER AUTO:2,MAXI-CAB:1,LGV:1","{""CAR"": 12, ""MOTOR CYCLE"": 2, ""PASSENGER AUTO"": 2, ""MAXI-CAB"": 1, ""LGV"": 1}",JNANABHARATHI,"Sri Annapoorneshwari Temple Road, Nagarbhavi BDA Shopping Complex, Block 3, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",No Junction,0.2222,0.0,2023-12-02 09:40:46+05:30,2024-03-18 13:10:46+05:30,12,11,11,Wednesday,1,medium,1
C_711,13.035756688888888,77.73525302222222,18,6,CAR,"CAR:9,MOTOR CYCLE:3,SCOOTER:2,LGV:2,TANKER:1,HGV:1","{""CAR"": 9, ""MOTOR CYCLE"": 3, ""SCOOTER"": 2, ""LGV"": 2, ""TANKER"": 1, ""HGV"": 1}",K.R. PURA,"Rampura Main Road, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",No Junction,0.7778,0.0,2023-12-07 07:20:46+05:30,2024-03-28 10:21:46+05:30,8,8,11,Thursday,1,medium,1
C_892,12.955691061111112,77.72095775,18,6,CAR,"CAR:7,MOTOR CYCLE:3,PASSENGER AUTO:3,SCOOTER:2,TEMPO:2,VAN:1","{""CAR"": 7, ""MOTOR CYCLE"": 3, ""PASSENGER AUTO"": 3, ""SCOOTER"": 2, ""TEMPO"": 2, ""VAN"": 1}",WHITEFIELD,"Sri Tirumalaraya Swamy Temple Road, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",No Junction,0.0,0.0,2023-11-14 04:20:46+05:30,2024-04-08 10:38:46+05:30,9,7,2,Thursday,1,medium,1
C_586,12.976621894117647,77.54868384117648,17,6,PASSENGER AUTO,"PASSENGER AUTO:6,SCOOTER:4,LORRY/GOODS VEHICLE:3,MAXI-CAB:2,PRIVATE BUS:1,CAR:1","{""PASSENGER AUTO"": 6, ""SCOOTER"": 4, ""LORRY/GOODS VEHICLE"": 3, ""MAXI-CAB"": 2, ""PRIVATE BUS"": 1, ""CAR"": 1}",MAGADI ROAD,"Pramukh Swami Maharaj Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",BTP069 - MC Circle,0.0,1.0,2023-11-15 02:34:46+05:30,2024-04-06 08:34:46+05:30,12,9,11,Saturday,1,medium,1
C_999,13.045264705882353,77.50846767058823,17,6,MOTOR CYCLE,"MOTOR CYCLE:7,SCOOTER:6,TEMPO:1,CAR:1,VAN:1,PASSENGER AUTO:1","{""MOTOR CYCLE"": 7, ""SCOOTER"": 6, ""TEMPO"": 1, ""CAR"": 1, ""VAN"": 1, ""PASSENGER AUTO"": 1}",CHIKKABANAVARA,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",No Junction,0.0,0.0,2024-02-22 11:19:46+05:30,2024-03-16 07:51:46+05:30,5,2,7,Saturday,1,medium,1
C_0_40,12.968569841176471,77.57900617647059,17,2,SCOOTER,"SCOOTER:14,MOTOR CYCLE:3","{""SCOOTER"": 14, ""MOTOR CYCLE"": 3}",CITY MARKET,"Avenue Road, Shiva Nanda Market, Huriupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",No Junction,0.0,0.0,2023-11-17 09:51:46+05:30,2024-01-28 12:41:46+05:30,6,6,12,Sunday,1,medium,1
C_690,12.955628952941176,77.58047799411764,17,8,CAR,"CAR:5,SCOOTER:4,GOODS AUTO:2,PASSENGER AUTO:2,LGV:1,LORRY/GOODS VEHICLE:1,MOTOR CYCLE:1,VAN:1","{""CAR"": 5, ""SCOOTER"": 4, ""GOODS AUTO"": 2, ""PASSENGER AUTO"": 2, ""LGV"": 1, ""LORRY/GOODS VEHICLE"": 1, ""MOTOR CYCLE"": 1, ""VAN"": 1}",CITY MARKET,"Model Road, Sudhama Nagar, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",BTP119 - Minerva Circle,0.0,1.0,2023-11-15 03:15:46+05:30,2024-04-02 08:56:46+05:30,9,7,8,Tuesday,1,medium,1
C_958,13.005481447058823,77.58073184705883,17,1,CAR,CAR:17,"{""CAR"": 17}",SADASHIVANAGAR,"16th Cross Road, Palace Orchard Upper, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",No Junction,0.0,0.0,2023-12-01 14:16:46+05:30,2024-04-05 08:40:46+05:30,6,5,7,Sunday,1,medium,1
C_965,12.996640929411763,77.69281537647059,17,4,CAR,"CAR:12,PASSENGER AUTO:3,LGV:1,SCOOTER:1","{""CAR"": 12, ""PASSENGER AUTO"": 3, ""LGV"": 1, ""SCOOTER"": 1}",MAHADEVAPURA,"Whitefield Road, Police Quarters Singayyanapalya, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",No Junction,0.0,0.0,2024-02-24 01:02:46+05:30,2024-04-07 06:44:46+05:30,3,2,1,Saturday,1,medium,1
C_683,13.001884276470587,77.56892850588235,17,3,PASSENGER AUTO,"PASSENGER AUTO:10,CAR:5,SCOOTER:2","{""PASSENGER AUTO"": 10, ""CAR"": 5, ""SCOOTER"": 2}",MALLESHWARAM,"11th Cross Road, Paresh Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",No Junction,0.0,0.0,2023-12-04 04:57:46+05:30,2024-01-19 06:30:46+05:30,2,2,4,Monday,1,medium,1
C_621,12.978825811764708,77.5411437647059,17,5,SCOOTER,"SCOOTER:8,CAR:6,PASSENGER AUTO:1,MOTOR CYCLE:1,GOODS AUTO:1","{""SCOOTER"": 8, ""CAR"": 6, ""PASSENGER AUTO"": 1, ""MOTOR CYCLE"": 1, ""GOODS AUTO"": 1}",MAGADI ROAD,"G Narayana Kumar Road, Bilagula, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",BTP067 - Jai Muni Rao Circle,0.0,1.0,2023-11-23 03:04:46+05:30,2024-03-31 03:41:46+05:30,8,8,10,Wednesday,1,medium,1
C_623,13.069684011764705,77.58530148235295,17,2,SCOOTER,"SCOOTER:10,MOTOR CYCLE:7","{""SCOOTER"": 10, ""MOTOR CYCLE"": 7}",KODIGEHALLI,"Rajiv Gandhi Nagar Road, Samvriddhi Gardenia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",No Junction,0.0,0.0,2023-11-27 12:57:46+05:30,2024-02-06 12:15:46+05:30,2,2,12,Tuesday,1,medium,1
C_953,13.000718029411765,77.52549528235295,17,2,CAR,"CAR:15,PASSENGER AUTO:2","{""CAR"": 15, ""PASSENGER AUTO"": 2}",RAJAJINAGAR,"1st Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",No Junction,0.0,0.0,2024-01-07 10:46:46+05:30,2024-04-08 10:51:46+05:30,7,5,11,Tuesday,1,medium,1
C_1010,12.9566096,77.7088682764706,17,4,MAXI-CAB,"MAXI-CAB:12,SCOOTER:3,LGV:1,FACTORY BUS:1","{""MAXI-CAB"": 12, ""SCOOTER"": 3, ""LGV"": 1, ""FACTORY BUS"": 1}",HAL OLD AIRPORT,"Marathahalli Bridge Service Road, Purva Riviera, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",No Junction,0.0,0.0,2024-01-16 03:01:46+05:30,2024-04-02 02:14:46+05:30,6,4,2,Thursday,1,medium,1
C_492,12.919282976470589,77.65170548235292,17,3,SCOOTER,"SCOOTER:13,MOTOR CYCLE:3,CAR:1","{""SCOOTER"": 13, ""MOTOR CYCLE"": 3, ""CAR"": 1}",HSR LAYOUT,"27th Main Road, Bosappa Layout, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",No Junction,0.0,0.0,2023-11-19 08:14:46+05:30,2024-04-06 11:15:46+05:30,5,5,10,Thursday,1,medium,1
C_520,12.945727611764706,77.58712271176469,17,3,CAR,"CAR:6,SCOOTER:6,MOTOR CYCLE:5","{""CAR"": 6, ""SCOOTER"": 6, ""MOTOR CYCLE"": 5}",WILSON GARDEN,"10th C Main Road, Siddapura Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",No Junction,0.0,0.0,2023-11-19 02:18:46+05:30,2024-03-31 03:08:46+05:30,3,3,2,Sunday,2,medium,1
C_909,12.999215570588238,77.57023555882353,17,5,CAR,"CAR:9,PASSENGER AUTO:3,SCOOTER:2,MOTOR CYCLE:2,MAXI-CAB:1","{""CAR"": 9, ""PASSENGER AUTO"": 3, ""SCOOTER"": 2, ""MOTOR CYCLE"": 2, ""MAXI-CAB"": 1}",MALLESHWARAM,"8th Cross Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",No Junction,0.0,0.0,2023-11-19 06:24:46+05:30,2024-03-29 07:57:46+05:30,10,10,10,Friday,3,medium,1
C_938,12.975029817647059,77.62164914117646,17,3,CAR,"CAR:10,MAXI-CAB:5,PASSENGER AUTO:2","{""CAR"": 10, ""MAXI-CAB"": 5, ""PASSENGER AUTO"": 2}",HALASUR,"Shivashankara Road, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",No Junction,0.0,0.0,2024-02-02 15:39:46+05:30,2024-04-05 02:53:46+05:30,10,7,4,Wednesday,1,medium,1
C_619,12.954227258823531,77.59151966470588,17,6,CAR,"CAR:9,PASSENGER AUTO:3,SCOOTER:2,MOTOR CYCLE:1,MAXI-CAB:1,VAN:1","{""CAR"": 9, ""PASSENGER AUTO"": 3, ""SCOOTER"": 2, ""MOTOR CYCLE"": 1, ""MAXI-CAB"": 1, ""VAN"": 1}",WILSON GARDEN,"KH Road, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",BTP103 - Shanti Nagar TTMC,0.0,1.0,2023-11-23 09:43:46+05:30,2024-03-10 04:42:46+05:30,13,9,9,Sunday,1,medium,1
C_812,12.968122135294117,77.59223221176471,17,7,CAR,"CAR:7,SCOOTER:4,LGV:2,MAXI-CAB:1,MOTOR CYCLE:1,PRIVATE BUS:1,PASSENGER AUTO:1","{""CAR"": 7, ""SCOOTER"": 4, ""LGV"": 2, ""MAXI-CAB"": 1, ""MOTOR CYCLE"": 1, ""PRIVATE BUS"": 1, ""PASSENGER AUTO"": 1}",HALASURU GATE,"Raja Ram Mohan Roy Road, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",BTP203 - RRMR Junction,0.0,1.0,2023-12-23 02:47:46+05:30,2024-03-28 03:58:46+05:30,10,6,4,Sunday,1,medium,1
C_795,12.98839781764706,77.54994182352941,17,6,CAR,"CAR:7,SCOOTER:5,LORRY/GOODS VEHICLE:2,MOPED:1,JEEP:1,PASSENGER AUTO:1","{""CAR"": 7, ""SCOOTER"": 5, ""LORRY/GOODS VEHICLE"": 2, ""MOPED"": 1, ""JEEP"": 1, ""PASSENGER AUTO"": 1}",VIJAYANAGARA,"Sri B Gangaiah Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",BTP018 - Dhobi Ghat Junction,0.0,1.0,2023-12-20 02:35:46+05:30,2024-03-26 09:37:46+05:30,11,8,11,Saturday,1,medium,1
C_791,12.937670141176469,77.60172054705882,17,3,SCOOTER,"SCOOTER:8,MOTOR CYCLE:8,LGV:1","{""SCOOTER"": 8, ""MOTOR CYCLE"": 8, ""LGV"": 1}",ADUGODI,"Dairy Circle Flyover Underpass, Dairy Circle, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",BTP126 - Dairy Circle,0.0,1.0,2023-12-19 05:44:46+05:30,2024-03-14 04:57:46+05:30,10,6,6,Friday,1,medium,1
C_479,13.119832723529411,77.63247680588236,17,6,CAR,"CAR:8,MAXI-CAB:4,LGV:2,PRIVATE BUS:1,OTHERS:1,GOODS AUTO:1","{""CAR"": 8, ""MAXI-CAB"": 4, ""LGV"": 2, ""PRIVATE BUS"": 1, ""OTHERS"": 1, ""GOODS AUTO"": 1}",YELAHANKA,"SH 104, Krantiveera Sangolli Rayanna Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",No Junction,0.0,0.0,2023-11-14 02:56:46+05:30,2024-02-26 07:46:46+05:30,5,4,3,Tuesday,1,medium,1
C_898,13.010540723529413,77.54340262941177,17,3,CAR,"CAR:12,SCOOTER:3,MOTOR CYCLE:2","{""CAR"": 12, ""SCOOTER"": 3, ""MOTOR CYCLE"": 2}",RAJAJINAGAR,"8th Main Road, Ganesh Block, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",No Junction,0.1176,0.0,2023-12-08 02:35:46+05:30,2024-01-18 11:44:46+05:30,8,5,11,Thursday,1,medium,1
C_887,12.965535288235294,77.57798509411766,17,5,CAR,"CAR:5,SCOOTER:4,PASSENGER AUTO:4,LGV:3,VAN:1","{""CAR"": 5, ""SCOOTER"": 4, ""PASSENGER AUTO"": 4, ""LGV"": 3, ""VAN"": 1}",CITY MARKET,"Godown Street, Ragipet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",BTP082 - KR Market Junction,0.0,1.0,2023-12-21 01:17:46+05:30,2024-02-15 01:46:46+05:30,5,3,1,Sunday,1,medium,1
C_880,12.993265194117647,77.59592957058823,17,3,CAR,"CAR:12,MOTOR CYCLE:3,SCOOTER:2","{""CAR"": 12, ""MOTOR CYCLE"": 3, ""SCOOTER"": 2}",HIGH GROUND,"Thimmaiah Road, Chavundaraya Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",No Junction,0.0,0.0,2023-11-16 06:50:46+05:30,2024-04-07 08:45:46+05:30,8,6,6,Thursday,1,medium,1
C_457,12.963139599999998,77.58950667647059,17,6,CAR,"CAR:8,MOTOR CYCLE:3,MAXI-CAB:2,SCOOTER:2,LGV:1,GOODS AUTO:1","{""CAR"": 8, ""MOTOR CYCLE"": 3, ""MAXI-CAB"": 2, ""SCOOTER"": 2, ""LGV"": 1, ""GOODS AUTO"": 1}",HALASURU GATE,"Mission Road, ETO Junction, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",BTP064 - Devanga Hostel Junction,0.0,1.0,2023-11-18 07:54:46+05:30,2024-04-02 04:10:46+05:30,14,10,4,Friday,1,medium,1
C_454,12.97565941764706,77.55625675882352,17,5,SCOOTER,"SCOOTER:6,CAR:4,MOTOR CYCLE:3,MAXI-CAB:3,LGV:1","{""SCOOTER"": 6, ""CAR"": 4, ""MOTOR CYCLE"": 3, ""MAXI-CAB"": 3, ""LGV"": 1}",MAGADI ROAD,"G Narayana Kumar Road, Purva Sunflower, Shankarappa Garden, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",BTP071 - Prasanna Junction,0.0,1.0,2023-11-14 02:42:46+05:30,2024-04-06 10:15:46+05:30,12,9,3,Sunday,1,medium,1
C_455,13.021538576470588,77.53145475882354,17,5,LGV,"LGV:5,SCOOTER:5,MOTOR CYCLE:4,VAN:2,CAR:1","{""LGV"": 5, ""SCOOTER"": 5, ""MOTOR CYCLE"": 4, ""VAN"": 2, ""CAR"": 1}",RAJAJINAGAR,"100 Feet Road, VK Ramanna Block, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",No Junction,0.0,0.0,2023-11-13 05:01:46+05:30,2024-03-22 06:15:46+05:30,11,8,5,Friday,1,medium,1
C_877,13.010760952941174,77.59512286470589,17,3,SCOOTER,"SCOOTER:13,MOTOR CYCLE:3,CAR:1","{""SCOOTER"": 13, ""MOTOR CYCLE"": 3, ""CAR"": 1}",R.T. NAGAR,"JC Nagar Main Road, Hankappa Block, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",No Junction,0.0,0.0,2023-12-17 06:27:46+05:30,2024-01-12 10:50:46+05:30,3,2,11,Wednesday,3,medium,1
C_1016,12.972242735294117,77.63115989411766,17,4,MOTOR CYCLE,"MOTOR CYCLE:7,SCOOTER:5,CAR:4,HGV:1","{""MOTOR CYCLE"": 7, ""SCOOTER"": 5, ""CAR"": 4, ""HGV"": 1}",HALASUR,"Jogupalaya Main Road, Doddaiah Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",No Junction,0.0,0.0,2024-04-08 11:43:46+05:30,2024-04-08 12:29:46+05:30,1,1,11,Monday,1,medium,1
C_1018,12.9718863,77.6298067,17,4,CAR,"CAR:8,MOTOR CYCLE:4,SCOOTER:4,HGV:1","{""CAR"": 8, ""MOTOR CYCLE"": 4, ""SCOOTER"": 4, ""HGV"": 1}",HALASUR,"Nandanavana G Street, Doddaiah Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",No Junction,0.0,0.0,2024-04-08 12:03:46+05:30,2024-04-08 12:23:46+05:30,1,1,12,Monday,1,medium,1
C_375,12.997677705882353,77.67024283529413,17,7,CAR,"CAR:8,MAXI-CAB:2,PRIVATE BUS:2,BUS (BMTC/KSRTC):2,TOURIST BUS:1,TEMPO:1,PASSENGER AUTO:1","{""CAR"": 8, ""MAXI-CAB"": 2, ""PRIVATE BUS"": 2, ""BUS (BMTC/KSRTC)"": 2, ""TOURIST BUS"": 1, ""TEMPO"": 1, ""PASSENGER AUTO"": 1}",BANASWADI,"Outer Ring Road, Ranka Junction, Annaiah Reddy Industrial Area, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",No Junction,0.0,0.0,2023-11-12 07:17:46+05:30,2024-04-01 09:39:46+05:30,12,9,1,Thursday,1,medium,1
C_816,12.97075868235294,77.57419094117647,17,4,SCOOTER,"SCOOTER:9,MOTOR CYCLE:4,MOPED:3,LGV:1","{""SCOOTER"": 9, ""MOTOR CYCLE"": 4, ""MOPED"": 3, ""LGV"": 1}",CITY MARKET,"Old Tharagupete Cross Road, Basettypet, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",BTP043 - Upparpet Junction,0.0,1.0,2023-12-25 03:47:46+05:30,2024-01-25 07:58:46+05:30,5,3,7,Tuesday,1,medium,1
C_822,13.045325094117645,77.5065831764706,17,6,PASSENGER AUTO,"PASSENGER AUTO:5,MOTOR CYCLE:5,SCOOTER:3,CAR:2,FACTORY BUS:1,MAXI-CAB:1","{""PASSENGER AUTO"": 5, ""MOTOR CYCLE"": 5, ""SCOOTER"": 3, ""CAR"": 2, ""FACTORY BUS"": 1, ""MAXI-CAB"": 1}",PEENYA,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",No Junction,0.0,0.0,2023-11-12 06:00:46+05:30,2024-04-04 05:53:46+05:30,13,13,6,Sunday,3,medium,1
C_873,12.969252977736687,77.60632812393726,17,3,SCOOTER,"SCOOTER:12,MOTOR CYCLE:4,CAR:1","{""SCOOTER"": 12, ""MOTOR CYCLE"": 4, ""CAR"": 1}",ASHOK NAGAR,"Brigade Road, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",No Junction,0.0,0.0,2023-11-19 11:01:46+05:30,2024-01-10 04:22:46+05:30,4,4,2,Saturday,1,medium,1
C_831,12.928765194117645,77.69471146470588,17,3,CAR,"CAR:8,MAXI-CAB:8,MOTOR CYCLE:1","{""CAR"": 8, ""MAXI-CAB"": 8, ""MOTOR CYCLE"": 1}",BELLANDUR,"Doddakannelli Road, Sandeep Square, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)",No Junction,0.0,0.0,2023-12-08 13:43:46+05:30,2024-04-02 12:01:46+05:30,8,7,5,Wednesday,1,medium,1
