cluster_id,assigned_station,station_assignment_method,station_assignment_confidence,station_cluster_rank,station_violation_rank,station_priority_band,is_top_station_hotspot,station_total_clusters,station_total_violations,station_needs_review_clusters,station_good_clusters,station_medium_clusters,cluster_violation_share_within_station,jurisdiction_notes,violation_count,centroid_lat,centroid_lng,police_station_mode,cluster_quality,needs_manual_review,dominant_vehicle_type,junction_flag_rate,location_mode
C_686,KAMAKSHIPALYA,police_station_mode,MEDIUM,10,10,LOW,0,13,747,6,2,10,0.0241,cluster flagged for review,18,13.014146844444445,77.49140147222222,KAMAKSHIPALYA,medium,1,MOTOR CYCLE,0.0,"Thigalarapalya Main Road, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
C_677,BASAVANAGUDI,police_station_mode,MEDIUM,15,15,MEDIUM,0,16,3150,11,6,10,0.0057,cluster flagged for review,18,12.937991582120622,77.55729611280958,BASAVANAGUDI,medium,1,CAR,0.0,"10th Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)"
C_668,CITY MARKET,police_station_mode,MEDIUM,27,27,CRITICAL,0,36,15655,21,7,25,0.0011,cluster flagged for review,18,12.954233883333332,77.58407526666666,CITY MARKET,medium,1,CAR,0.0,"Karumbigal Road, Mantri Blossom, Doddamavalli, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)"
C_717,BELLANDUR,police_station_mode,MEDIUM,30,30,MEDIUM,0,33,3892,16,7,26,0.0046,cluster flagged for review,18,12.904460751978569,77.70215225870177,BELLANDUR,medium,1,CAR,0.0,"Sarjapura Main Road, VRR Fortuna, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
C_547,RAJAJINAGAR,police_station_mode,MEDIUM,35,35,HIGH,0,46,6236,30,12,32,0.0029,cluster flagged for review,18,13.005709516666665,77.52782368888889,RAJAJINAGAR,medium,1,CAR,0.0,"17th Main Road, Freedom Fighters Colony, Laggere, Bengaluru, Karnataka. Pin-560058 (India)"
C_550,RAJAJINAGAR,police_station_mode,MEDIUM,35,35,HIGH,0,46,6236,30,12,32,0.0029,cluster flagged for review,18,13.01596872222222,77.54376197777779,RAJAJINAGAR,medium,1,CAR,0.0,"Shankara Nagar Main Road, Railway House BDG Society, Shankar Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)"
C_660,KAMAKSHIPALYA,police_station_mode,MEDIUM,10,10,LOW,0,13,747,6,2,10,0.0241,cluster flagged for review,18,12.9854709,77.47974307777777,KAMAKSHIPALYA,medium,1,CAR,0.0,"Magadi Main Road, Byadrahalli, Bengaluru, Karnataka. Pin-560091 (India)"
C_982,V.V.PURAM (C.PET),police_station_mode,MEDIUM,9,9,LOW,0,11,394,7,1,10,0.0457,cluster flagged for review,18,12.960671761111112,77.57173920555555,V.V.PURAM (C.PET),medium,1,SCOOTER,0.0,"2nd Main Road, TP Kailasam Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)"
C_656,J.P. NAGAR,police_station_mode,MEDIUM,15,15,LOW,0,18,795,9,1,17,0.0226,cluster flagged for review,18,12.894513094444443,77.59895348333333,J.P. NAGAR,medium,1,CAR,0.0,"Bannerghatta Main Road, Adarsh Rhythm, Panduranga Nagar, Bengaluru, Karnataka. Pin-560076 (India)"
C_986,ADUGODI,police_station_mode,MEDIUM,19,19,LOW,0,23,2384,13,2,21,0.0076,cluster flagged for review,18,12.9277617,77.63329774444443,ADUGODI,medium,1,CAR,0.0,"80 Feet Road, Block 1A, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
C_637,HEBBALA,police_station_mode,MEDIUM,10,10,MEDIUM,0,10,3705,4,3,7,0.0049,cluster flagged for review,18,13.03789792777778,77.58951377222223,HEBBALA,medium,1,PASSENGER AUTO,0.0,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
C_599,K.R. PURA,police_station_mode,MEDIUM,10,10,HIGH,0,14,5830,11,4,10,0.0031,cluster flagged for review,18,13.036094144444444,77.73665927777778,K.R. PURA,medium,1,SCOOTER,0.0556,"MBT Road, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)"
C_893,CHIKKAJALA,police_station_mode,MEDIUM,15,15,HIGH,0,17,6107,9,3,14,0.0029,cluster flagged for review,18,13.184004783333332,77.68682133333334,CHIKKAJALA,medium,1,CAR,0.0,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)"
C_711,K.R. PURA,police_station_mode,MEDIUM,10,10,HIGH,0,14,5830,11,4,10,0.0031,cluster flagged for review,18,13.035756688888888,77.73525302222222,K.R. PURA,medium,1,CAR,0.7778,"Rampura Main Road, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)"
C_755,ADUGODI,police_station_mode,MEDIUM,19,19,LOW,0,23,2384,13,2,21,0.0076,cluster flagged for review,18,12.93812131111111,77.62134601111113,ADUGODI,medium,1,MOTOR CYCLE,0.0,"3rd A Cross Road, Block 6, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
C_0_41,UPPARPET,police_station_mode,MEDIUM,25,25,CRITICAL,0,33,36360,22,5,21,0.0005,cluster flagged for review,18,12.978621994444445,77.57784626666667,UPPARPET,medium,1,CAR,0.0,"5th Cross Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_774,THALAGATTAPURA,police_station_mode,MEDIUM,4,4,LOW,0,5,271,3,1,4,0.0664,cluster flagged for review,18,12.871588405555555,77.53886940555556,THALAGATTAPURA,medium,1,CAR,0.0,"Konanakunte Main Road, Paramount Gardens, Jyotipuram, Thalaghattapura, Bengaluru, Karnataka. Pin-560109 (India)"
C_928,SHIVAJINAGAR,police_station_mode,MEDIUM,30,30,CRITICAL,0,35,27458,21,9,24,0.0007,cluster flagged for review,18,12.980499638888888,77.59829436666665,SHIVAJINAGAR,medium,1,SCOOTER,0.0,"Cubbon Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_930,WHITEFIELD,police_station_mode,MEDIUM,17,17,LOW,0,19,1388,9,3,16,0.013,cluster flagged for review,18,12.986649933333334,77.7334128,WHITEFIELD,medium,1,MOTOR CYCLE,0.0,"Pattandur Agrahara Road, Harman Campus, EOIZ Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
C_956,KODIGEHALLI,police_station_mode,MEDIUM,28,28,HIGH,0,33,8738,15,10,21,0.0021,cluster flagged for review,18,13.047813144444445,77.57824738333335,KODIGEHALLI,medium,1,CAR,0.0,"8th Cross Road, Sapthagiri Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
C_410,ASHOK NAGAR,police_station_mode,MEDIUM,21,21,MEDIUM,0,24,2968,10,7,17,0.0061,cluster flagged for review,18,12.968587294444443,77.60139302777777,ASHOK NAGAR,medium,1,SCOOTER,0.0,"Field Marshal KM Cariappa Road, Prestige Towers, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
C_738,JEEVANBHEEMANAGAR,police_station_mode,MEDIUM,32,32,HIGH,0,35,5678,16,11,24,0.0032,cluster flagged for review,18,12.965535305555555,77.64163877777777,JEEVANBHEEMANAGAR,medium,1,CAR,0.0,"Domlur Inner Ring Road, Dr BR Ambedkar Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)"
C_802,YESHWANTHPURA,police_station_mode,MEDIUM,15,15,LOW,0,17,1797,10,5,12,0.01,cluster flagged for review,18,13.026919616666667,77.5438647888889,YESHWANTHPURA,medium,1,CAR,0.0,"2nd Cross Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
C_273,ELECTRONIC CITY,police_station_mode,MEDIUM,17,17,MEDIUM,0,22,3309,11,6,15,0.0054,cluster flagged for review,18,12.893947308048235,77.65695708271987,ELECTRONIC CITY,medium,1,CAR,0.0,"Haralur Road, Birla Circle, Haralur, Bengaluru, Karnataka. Pin-560035 (India)"
C_723,HALASUR,police_station_mode,MEDIUM,21,21,MEDIUM,0,28,3011,19,5,23,0.006,cluster flagged for review,18,12.961235516666665,77.63714254444443,HALASUR,medium,1,SCOOTER,0.0,"Old Airport Road, Domlur, Bengaluru, Karnataka. Pin-560071 (India)"
C_331,PULIKESHINAGAR(F.TOWN),police_station_mode,MEDIUM,26,26,MEDIUM,0,29,3110,13,8,21,0.0058,cluster flagged for review,18,12.983456499999999,77.61352473333334,PULIKESHINAGAR(F.TOWN),medium,1,CAR,0.0,"St John Road, Shree Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
C_898,RAJAJINAGAR,police_station_mode,MEDIUM,38,38,HIGH,0,46,6236,30,12,32,0.0027,cluster flagged for review,17,13.010540723529413,77.54340262941177,RAJAJINAGAR,medium,1,CAR,0.1176,"8th Main Road, Ganesh Block, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)"
C_887,CITY MARKET,police_station_mode,MEDIUM,28,28,CRITICAL,0,36,15655,21,7,25,0.0011,cluster flagged for review,17,12.965535288235294,77.57798509411766,CITY MARKET,medium,1,CAR,0.0,"Godown Street, Ragipet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)"
C_0_17,UPPARPET,police_station_mode,MEDIUM,26,26,CRITICAL,0,33,36360,22,5,21,0.0005,cluster flagged for review,17,12.98047001764706,77.57694093529413,UPPARPET,medium,1,CAR,0.0,"5th Main Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_909,MALLESHWARAM,police_station_mode,MEDIUM,20,20,CRITICAL,0,28,24086,21,9,19,0.0007,cluster flagged for review,17,12.999215570588238,77.57023555882353,MALLESHWARAM,medium,1,CAR,0.0,"8th Cross Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
C_873,ASHOK NAGAR,police_station_mode,MEDIUM,22,22,MEDIUM,0,24,2968,10,7,17,0.0057,cluster flagged for review,17,12.969252977736687,77.60632812393726,ASHOK NAGAR,medium,1,SCOOTER,0.0,"Brigade Road, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)"
C_1010,HAL OLD AIRPORT,police_station_mode,MEDIUM,47,47,CRITICAL,0,51,19446,22,17,32,0.0009,cluster flagged for review,17,12.9566096,77.7088682764706,HAL OLD AIRPORT,medium,1,MAXI-CAB,0.0,"Marathahalli Bridge Service Road, Purva Riviera, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
C_958,SADASHIVANAGAR,police_station_mode,MEDIUM,9,9,LOW,0,9,1101,4,2,7,0.0154,cluster flagged for review,17,13.005481447058823,77.58073184705883,SADASHIVANAGAR,medium,1,CAR,0.0,"16th Cross Road, Palace Orchard Upper, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)"
C_980,ELECTRONIC CITY,police_station_mode,MEDIUM,18,18,MEDIUM,0,22,3309,11,6,15,0.0051,cluster flagged for review,17,12.869651682352941,77.65311125294117,ELECTRONIC CITY,medium,1,MOTOR CYCLE,0.0,"Hosur Road, Hanging Gardens, Basapura, Bengaluru, Karnataka. Pin-560100 (India)"
C_938,HALASUR,police_station_mode,MEDIUM,22,22,MEDIUM,0,28,3011,19,5,23,0.0056,cluster flagged for review,17,12.975029817647059,77.62164914117646,HALASUR,medium,1,CAR,0.0,"Shivashankara Road, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
C_880,HIGH GROUND,police_station_mode,MEDIUM,16,16,MEDIUM,0,19,4200,13,6,11,0.004,cluster flagged for review,17,12.993265194117647,77.59592957058823,HIGH GROUND,medium,1,CAR,0.0,"Thimmaiah Road, Chavundaraya Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_0_40,CITY MARKET,police_station_mode,MEDIUM,28,28,CRITICAL,0,36,15655,21,7,25,0.0011,cluster flagged for review,17,12.968569841176471,77.57900617647059,CITY MARKET,medium,1,SCOOTER,0.0,"Avenue Road, Shiva Nanda Market, Huriupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
C_953,RAJAJINAGAR,police_station_mode,MEDIUM,38,38,HIGH,0,46,6236,30,12,32,0.0027,cluster flagged for review,17,13.000718029411765,77.52549528235295,RAJAJINAGAR,medium,1,CAR,0.0,"1st Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)"
C_965,MAHADEVAPURA,police_station_mode,MEDIUM,17,17,HIGH,0,20,6005,12,5,14,0.0028,cluster flagged for review,17,12.996640929411763,77.69281537647059,MAHADEVAPURA,medium,1,CAR,0.0,"Whitefield Road, Police Quarters Singayyanapalya, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)"
C_877,R.T. NAGAR,police_station_mode,MEDIUM,16,16,LOW,0,17,1166,9,3,14,0.0146,cluster flagged for review,17,13.010760952941174,77.59512286470589,R.T. NAGAR,medium,1,SCOOTER,0.0,"JC Nagar Main Road, Hankappa Block, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)"
C_867,HAL OLD AIRPORT,police_station_mode,MEDIUM,47,47,CRITICAL,0,51,19446,22,17,32,0.0009,cluster flagged for review,17,12.956962008523888,77.69910439845947,HAL OLD AIRPORT,medium,1,SCOOTER,0.0,"HAL Airport Road, TNR Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
C_623,KODIGEHALLI,police_station_mode,MEDIUM,30,30,HIGH,0,33,8738,15,10,21,0.0019,cluster flagged for review,17,13.069684011764705,77.58530148235295,KODIGEHALLI,medium,1,SCOOTER,0.0,"Rajiv Gandhi Nagar Road, Samvriddhi Gardenia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)"
C_375,BANASWADI,police_station_mode,MEDIUM,16,16,LOW,0,16,1530,8,3,13,0.0111,cluster flagged for review,17,12.997677705882353,77.67024283529413,BANASWADI,medium,1,CAR,0.0,"Outer Ring Road, Ranka Junction, Annaiah Reddy Industrial Area, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
C_829,MAHADEVAPURA,police_station_mode,MEDIUM,17,17,HIGH,0,20,6005,12,5,14,0.0028,cluster flagged for review,17,12.975993152941175,77.71048051176471,MAHADEVAPURA,medium,1,MAXI-CAB,0.0,"ITPL Main Road, RMZ Centennial, Industrial Area Phase 1, Doddanekundi, Bengaluru, Karnataka. Pin-560066 (India)"
C_822,PEENYA,police_station_mode,MEDIUM,7,7,LOW,0,8,669,5,3,5,0.0254,cluster flagged for review,17,13.045325094117645,77.5065831764706,PEENYA,medium,1,PASSENGER AUTO,0.0,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)"
C_236,VIJAYANAGARA,police_station_mode,MEDIUM,31,31,CRITICAL,0,33,14536,21,16,17,0.0012,cluster flagged for review,17,12.9669457,77.54321780588235,VIJAYANAGARA,medium,1,SCOOTER,0.0,"1st A Main Road, Binny Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)"
C_816,CITY MARKET,police_station_mode,MEDIUM,28,28,CRITICAL,0,36,15655,21,7,25,0.0011,cluster flagged for review,17,12.97075868235294,77.57419094117647,CITY MARKET,medium,1,SCOOTER,0.0,"Old Tharagupete Cross Road, Basettypet, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)"
C_812,HALASURU GATE,police_station_mode,MEDIUM,24,24,HIGH,0,31,4524,18,4,23,0.0038,cluster flagged for review,17,12.968122135294117,77.59223221176471,HALASURU GATE,medium,1,CAR,0.0,"Raja Ram Mohan Roy Road, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)"
C_795,VIJAYANAGARA,police_station_mode,MEDIUM,31,31,CRITICAL,0,33,14536,21,16,17,0.0012,cluster flagged for review,17,12.98839781764706,77.54994182352941,VIJAYANAGARA,medium,1,CAR,0.0,"Sri B Gangaiah Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_791,ADUGODI,police_station_mode,MEDIUM,21,21,LOW,0,23,2384,13,2,21,0.0071,cluster flagged for review,17,12.937670141176469,77.60172054705882,ADUGODI,medium,1,SCOOTER,0.0,"Dairy Circle Flyover Underpass, Dairy Circle, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)"
C_454,MAGADI ROAD,police_station_mode,MEDIUM,37,37,HIGH,0,40,7483,22,10,30,0.0023,cluster flagged for review,17,12.97565941764706,77.55625675882352,MAGADI ROAD,medium,1,SCOOTER,0.0,"G Narayana Kumar Road, Purva Sunflower, Shankarappa Garden, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)"
C_455,RAJAJINAGAR,police_station_mode,MEDIUM,38,38,HIGH,0,46,6236,30,12,32,0.0027,cluster flagged for review,17,13.021538576470588,77.53145475882354,RAJAJINAGAR,medium,1,LGV,0.0,"100 Feet Road, VK Ramanna Block, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)"
C_457,HALASURU GATE,police_station_mode,MEDIUM,24,24,HIGH,0,31,4524,18,4,23,0.0038,cluster flagged for review,17,12.963139599999998,77.58950667647059,HALASURU GATE,medium,1,CAR,0.0,"Mission Road, ETO Junction, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)"
C_479,YELAHANKA,police_station_mode,MEDIUM,11,11,LOW,0,13,1499,5,4,9,0.0113,cluster flagged for review,17,13.119832723529411,77.63247680588236,YELAHANKA,medium,1,CAR,0.0,"SH 104, Krantiveera Sangolli Rayanna Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)"
C_492,HSR LAYOUT,police_station_mode,MEDIUM,27,27,MEDIUM,0,34,4491,19,6,26,0.0038,cluster flagged for review,17,12.919282976470589,77.65170548235292,HSR LAYOUT,medium,1,SCOOTER,0.0,"27th Main Road, Bosappa Layout, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
C_520,WILSON GARDEN,police_station_mode,MEDIUM,19,19,LOW,0,23,2349,16,5,18,0.0072,cluster flagged for review,17,12.945727611764706,77.58712271176469,WILSON GARDEN,medium,1,CAR,0.0,"10th C Main Road, Siddapura Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)"
C_690,CITY MARKET,police_station_mode,MEDIUM,28,28,CRITICAL,0,36,15655,21,7,25,0.0011,cluster flagged for review,17,12.955628952941176,77.58047799411764,CITY MARKET,medium,1,CAR,0.0,"Model Road, Sudhama Nagar, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)"
C_683,MALLESHWARAM,police_station_mode,MEDIUM,20,20,CRITICAL,0,28,24086,21,9,19,0.0007,cluster flagged for review,17,13.001884276470587,77.56892850588235,MALLESHWARAM,medium,1,PASSENGER AUTO,0.0,"11th Cross Road, Paresh Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
C_586,MAGADI ROAD,police_station_mode,MEDIUM,37,37,HIGH,0,40,7483,22,10,30,0.0023,cluster flagged for review,17,12.976621894117647,77.54868384117648,MAGADI ROAD,medium,1,PASSENGER AUTO,0.0,"Pramukh Swami Maharaj Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
C_619,WILSON GARDEN,police_station_mode,MEDIUM,19,19,LOW,0,23,2349,16,5,18,0.0072,cluster flagged for review,17,12.954227258823531,77.59151966470588,WILSON GARDEN,medium,1,CAR,0.0,"KH Road, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)"
C_621,MAGADI ROAD,police_station_mode,MEDIUM,37,37,HIGH,0,40,7483,22,10,30,0.0023,cluster flagged for review,17,12.978825811764708,77.5411437647059,MAGADI ROAD,medium,1,SCOOTER,0.0,"G Narayana Kumar Road, Bilagula, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)"
C_228,HSR LAYOUT,police_station_mode,MEDIUM,27,27,MEDIUM,0,34,4491,19,6,26,0.0038,cluster flagged for review,17,12.908310094117649,77.64454082941177,HSR LAYOUT,medium,1,CAR,0.0,"20th Main Road, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
C_999,CHIKKABANAVARA,police_station_mode,MEDIUM,9,9,LOW,0,9,312,6,0,9,0.0545,cluster flagged for review,17,13.045264705882353,77.50846767058823,CHIKKABANAVARA,medium,1,MOTOR CYCLE,0.0,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)"
C_1016,HALASUR,police_station_mode,MEDIUM,22,22,MEDIUM,0,28,3011,19,5,23,0.0056,cluster flagged for review,17,12.972242735294117,77.63115989411766,HALASUR,medium,1,MOTOR CYCLE,0.0,"Jogupalaya Main Road, Doddaiah Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
C_831,BELLANDUR,police_station_mode,MEDIUM,31,31,MEDIUM,0,33,3892,16,7,26,0.0044,cluster flagged for review,17,12.928765194117645,77.69471146470588,BELLANDUR,medium,1,CAR,0.0,"Doddakannelli Road, Sandeep Square, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)"
C_1018,HALASUR,police_station_mode,MEDIUM,22,22,MEDIUM,0,28,3011,19,5,23,0.0056,cluster flagged for review,17,12.9718863,77.6298067,HALASUR,medium,1,CAR,0.0,"Nandanavana G Street, Doddaiah Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
C_835,BYATARAYANAPURA,police_station_mode,MEDIUM,14,14,MEDIUM,0,16,3703,8,7,9,0.0046,cluster flagged for review,17,12.9359333,77.5183517,BYATARAYANAPURA,medium,1,SCOOTER,0.0,"Sri Sri Sri Tiruchi Mahaswamiji Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)"
C_861,PULIKESHINAGAR(F.TOWN),police_station_mode,MEDIUM,27,27,MEDIUM,0,29,3110,13,8,21,0.0055,cluster flagged for review,17,12.995235935294119,77.60892658235294,PULIKESHINAGAR(F.TOWN),medium,1,CAR,0.0,"Promenade Road, Prestige Deja Vu, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
C_917,HSR LAYOUT,police_station_mode,MEDIUM,29,29,MEDIUM,0,34,4491,19,6,26,0.0036,cluster flagged for review,16,12.91057815625,77.62696875,HSR LAYOUT,medium,1,CAR,0.0,"Hosur Road, Rajiv Gandhi Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
C_926,HSR LAYOUT,police_station_mode,MEDIUM,29,29,MEDIUM,0,34,4491,19,6,26,0.0036,cluster flagged for review,16,12.900171275,77.64704269375,HSR LAYOUT,medium,1,MAXI-CAB,0.0,"27th Cross Road, RR Residency, Hosapalya, HSR Layout, Bengaluru, Karnataka. Pin-560068 (India)"
C_761,J.P. NAGAR,police_station_mode,MEDIUM,16,16,LOW,0,18,795,9,1,17,0.0201,cluster flagged for review,16,12.88430753125,77.596327075,J.P. NAGAR,medium,1,CAR,0.0,"Bannerghatta Main Road, Syndicate Bank Colony, Arakere, Bengaluru, Karnataka. Pin-560076 (India)"
C_945,MALLESHWARAM,police_station_mode,MEDIUM,22,22,CRITICAL,0,28,24086,21,9,19,0.0007,cluster flagged for review,16,13.0024470375,77.55334195625,MALLESHWARAM,medium,1,SCOOTER,0.0,"80 Feet Ring Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_778,JAYANAGARA,police_station_mode,MEDIUM,30,30,MEDIUM,0,34,3074,15,6,28,0.0052,cluster flagged for review,16,12.93022984375,77.58379419375001,JAYANAGARA,medium,1,CAR,0.0,"9th Main Road, Jayanagar Shopping Complex, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)"
C_933,CHIKKAJALA,police_station_mode,MEDIUM,16,16,HIGH,0,17,6107,9,3,14,0.0026,cluster flagged for review,16,13.184136500000001,77.68801605,CHIKKAJALA,medium,1,CAR,0.0,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)"
C_935,ADUGODI,police_station_mode,MEDIUM,22,22,LOW,0,23,2384,13,2,21,0.0067,cluster flagged for review,16,12.93755350625,77.61067626875001,ADUGODI,medium,1,SCOOTER,0.0,"Hosur Road, Vaishnavi Silicon Terraces, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
C_645,JAYANAGARA,police_station_mode,MEDIUM,30,30,MEDIUM,0,34,3074,15,6,28,0.0052,cluster flagged for review,16,12.92327367602292,77.5835099830675,JAYANAGARA,medium,1,SCOOTER,0.0,"36th Cross Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)"
C_589,HALASUR,police_station_mode,MEDIUM,25,25,MEDIUM,0,28,3011,19,5,23,0.0053,cluster flagged for review,16,12.981202699999999,77.6157292125,HALASUR,medium,1,CAR,0.0,"Annaswamy Mudaliar Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
C_732,HAL OLD AIRPORT,police_station_mode,MEDIUM,49,49,CRITICAL,0,51,19446,22,17,32,0.0008,cluster flagged for review,16,12.967015637500001,77.71405358125,HAL OLD AIRPORT,medium,1,SCOOTER,0.0,"2nd Cross Road, Sriram Spurthi Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)"
C_323,MALLESHWARAM,police_station_mode,MEDIUM,22,22,CRITICAL,0,28,24086,21,9,19,0.0007,cluster flagged for review,16,13.008096143749999,77.56914085625002,MALLESHWARAM,medium,1,CAR,0.0,"Siddavanahalli Krishna Sharma Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
C_826,J.P. NAGAR,police_station_mode,MEDIUM,16,16,LOW,0,18,795,9,1,17,0.0201,cluster flagged for review,16,12.914978206250002,77.5858187625,J.P. NAGAR,medium,1,CAR,0.0,"24th Main Road, Marenahalli, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)"
C_855,YESHWANTHPURA,police_station_mode,MEDIUM,16,16,LOW,0,17,1797,10,5,12,0.0089,cluster flagged for review,16,13.019881999999999,77.55569316875,YESHWANTHPURA,medium,1,PASSENGER AUTO,0.0,"Kannada Horatagara Rehaman Road, Modern Colony, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
C_866,YELAHANKA,police_station_mode,MEDIUM,12,12,LOW,0,13,1499,5,4,9,0.0107,cluster flagged for review,16,13.09850068125,77.57350766875001,YELAHANKA,medium,1,CAR,0.0,"Yelahanka Road, Mandalkunte Village, Bengaluru, Karnataka. Pin-560064 (India)"
C_950,PEENYA,police_station_mode,MEDIUM,8,8,LOW,0,8,669,5,3,5,0.0239,cluster flagged for review,16,13.010676474999999,77.50676543125002,PEENYA,medium,1,PASSENGER AUTO,0.0,"Rajgopal Nagar Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
C_725,CITY MARKET,police_station_mode,MEDIUM,32,32,CRITICAL,0,36,15655,21,7,25,0.001,cluster flagged for review,16,12.95978384375,77.57475879375,CITY MARKET,medium,1,LGV,0.0,"Tippu Sultan Palace Road, Bhartiya Medical Sangha Circle, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)"
C_954,RAJAJINAGAR,police_station_mode,MEDIUM,41,41,HIGH,0,46,6236,30,12,32,0.0026,cluster flagged for review,16,12.991605881249999,77.5544692125,RAJAJINAGAR,medium,1,CAR,0.0,"12th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
